catalog,cohort,cohort_rank,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
hipparcos2,brightest,479,97433,,17,3,297.04255738,70.26783536,22.04,0.37,79.31,39.08,3.9974,0.888,HIP1,88.41562361935813,45.372047,0.016787658,hip_solution_type_not_5,1
hipparcos2,brightest,480,101421,,5,0,308.30318669,11.30333185,9.87,0.21,11.96,-28.97,3.9978,-0.123,HIP1,31.341705441791134,101.31712,0.021276595,,0
hipparcos2,brightest,481,17440,,75,4,56.04814575,-64.8070942,33.49,0.53,307.13,77.5,4.0019,1.133,HIP1,316.7571418295095,29.859657,0.015825618,hip_solution_type_not_5,1
hipparcos2,brightest,482,74117,,55,3,227.21095648,-45.27979457,4.2,0.66,-15.88,-26.8,4.0022,-0.162,HIP1,31.151475085459438,238.09525,0.15714288,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,483,20885,,5,0,67.14346811,15.9622172,21.13,0.27,104.97,-15.14,4.0043,0.952,HIP1,106.05621386792949,47.32608,0.012778042,,0
hipparcos2,brightest,484,33152,,7,0,103.5331451,-24.18422314,0.22,0.43,-3.83,4.98,4.0047,1.74,HIP1,6.28245970938135,4545.4546,1.9545455,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,485,90139,,5,0,275.92402824,21.77034241,27.42,0.4,195.79,-242.98,4.0052,1.168,HIP1,312.0464781086305,36.46973,0.014587892,,0
hipparcos2,brightest,486,91117,,5,0,278.8018241,-8.24330822,16.38,0.22,-17.0,-313.52,4.0071,1.317,HIP1,313.9805573598467,61.050064,0.0134310145,,0
hipparcos2,brightest,487,79374,,15,3,242.99891837,-19.46064685,6.88,0.76,-7.65,-23.71,4.0076,0.076,HIP1,24.91358264080058,145.34883,0.11046511,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,488,12387,P,5,0,39.87061789,0.32851674,5.02,0.15,12.85,-2.94,4.0081,-0.212,HIP1,13.182037020127048,199.20319,0.029880479,hip_component_flag,1
hipparcos2,brightest,489,19747,,5,0,63.50033879,-42.29387282,28.36,0.12,42.02,-203.55,4.0124,1.085,HIP1,207.84196616660458,35.26093,0.0042313114,,0
hipparcos2,brightest,490,37677,,5,0,115.95196715,-28.95483504,0.59,0.17,-5.09,3.9,4.0152,0.16,HIP1,6.4123396666115555,1694.9153,0.28813562,parallax_frac_error_gt_0p1,1
hipparcos2,brightest,491,111497,,5,0,338.83887047,-0.11736125,19.43,0.25,89.74,-55.81,4.0159,-0.083,HIP1,105.67887064120244,51.466805,0.012866701,,0
hipparcos2,brightest,492,81065,,5,0,248.36443325,-78.89695904,20.87,0.16,-125.51,-78.25,4.0203,0.923,HIP1,147.90477544690705,47.915665,0.0076665063,,0
hipparcos2,brightest,493,10670,,5,0,34.328482,33.84732084,29.04,0.25,44.64,-52.57,4.0211,0.019,HIP1,68.96618374246903,34.43526,0.008608815,,0
hipparcos2,brightest,494,21594,,15,3,69.54529569,-14.30358698,29.69,0.37,-76.59,-176.78,4.0248,1.082,HIP1,192.65823756071268,33.681374,0.012462108,hip_solution_type_not_5,1
hipparcos2,brightest,495,79664,,5,0,243.85944247,-63.68564893,5.37,0.17,2.73,-12.92,4.0248,1.105,HIP1,13.205275460966348,186.21974,0.031657357,,0
hipparcos2,brightest,496,87808,,5,0,269.06324411,37.25052159,4.33,0.13,2.67,6.47,4.0284,1.35,HIP1,6.999271390652029,230.94688,0.030023094,,0
hipparcos2,brightest,497,18614,,1,0,59.7412487,35.79102722,2.62,0.51,3.62,1.74,4.0307,0.016,HIP1,4.016466108409232,381.6794,0.19465649,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,498,38164,,15,3,117.30957939,-46.37322722,1.98,0.28,-4.37,8.66,4.031,-0.16,HIP1,9.700128865123391,505.0505,0.14141414,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,brightest,499,25859,,1,1,82.80306422,-35.4704359,12.39,0.42,27.9,-34.72,4.0314,1.13,HIP1,44.540862138041284,80.71025,0.0338983,hip_solution_type_not_5,1
hipparcos2,brightest,500,55642,,15,3,170.98070335,10.52969776,42.24,0.83,141.45,-79.14,4.0331,0.423,HIP1,162.08405874730556,23.674242,0.01964962,hip_solution_type_not_5,1
