catalog,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count,cohorts,cohort_ranks,official_best_gaia_ids,has_official_best_neighbour,fis_supplemental_gaia_ids,has_fis_supplemental_match,any_gaia_hip_gaia_ids,has_any_gaia_hip_match,official_neighbourhood_gaia_ids
hipparcos2,31635,,5,0,99.29694432,17.56399421,102.6,1.65,-767.47,336.3,9.695,1.48,HIP1,837.9187853843594,9.746589,0.016081871,,0,nearest;high_pm,nearest:178;high_pm:314,3359074685047632640,True,,False,3359074685047632640,True,3359074685047632640
hipparcos2,31685,,5,0,99.44029877,-43.19592397,8.78,0.26,-0.44,-3.87,3.1395,-0.103,HIP1,3.8949326053219457,113.89522,0.029612755,,0,brightest,brightest:186,5557271829408912896,True,,False,5557271829408912896,True,5557271829408912896
hipparcos2,31862,,5,0,99.90853352,-55.60970378,75.19,1.1,-393.79,12.46,9.9016,1.377,HIP1,393.98707554943985,13.299641,0.014629605,,0,nearest,nearest:366,5497072086021346688,True,,False,5497072086021346688,True,5497072086021346688
hipparcos2,32246,,5,0,100.98304103,25.13115545,3.86,0.17,-5.57,-12.36,3.1915,1.377,HIP1,13.557083019587953,259.06735,0.04404145,,0,brightest,brightest:197,3384529341302871296,True,,False,3384529341302871296,True,3384529341302871296
hipparcos2,32362,,5,0,101.3226399,12.89605512,55.56,0.19,-115.73,-190.55,3.4417,0.443,HIP1,222.94110298462238,17.99856,0.0034197264,,0,brightest,brightest:255,3352485999058854912,True,,False,3352485999058854912,True,3352485999058854912
hipparcos2,32560,,5,0,101.90899369,37.51813262,63.53,3.55,-224.14,-937.72,12.0918,-0.098,HIP1,964.1356429465721,15.740595,0.055879112,,0,high_pm,high_pm:233,943770757800160384,True,,False,943770757800160384,True,943770757800160384
hipparcos2,32759,,5,0,102.46027267,-32.50848753,4.95,0.12,-8.84,3.73,3.4644,-0.116,HIP1,9.594712085310325,202.0202,0.024242425,,0,brightest,brightest:259,5583216215017531648,True,,False,5583216215017531648,True,5583216215017531648
hipparcos2,32919,,5,0,102.88585457,47.36950307,53.89,0.98,-246.12,-692.81,9.0709,1.232,HIP1,735.2283662237196,18.556318,0.018185193,,0,high_pm,high_pm:428,954713853434626176,True,,False,954713853434626176,True,954713853434626176
hipparcos2,32984,,5,0,103.07653753,-5.17370511,114.81,0.44,-544.14,-3.32,6.7196,1.071,HIP1,544.1501281815524,8.710043,0.003832419,,0,nearest,nearest:137,3101923001490347392,True,,False,3101923001490347392,True,3101923001490347392
hipparcos2,33018,,5,0,103.19725016,33.96136984,17.25,0.19,-1.66,-47.31,3.6405,0.102,HIP1,47.33911384890934,57.971016,0.011014492,,0,brightest,brightest:311,939307084189685248,True,,False,939307084189685248,True,939307084189685248
hipparcos2,33142,,5,0,103.51517977,60.87417356,95.43,2.36,495.89,-989.85,10.9764,1.552,HIP1,1107.1178413339746,10.478885,0.024730168,,0,high_pm;nearest,high_pm:171;nearest:210,,False,1003752587430126464,True,1003752587430126464,True,
hipparcos2,33226,,5,0,103.70610501,33.26914594,179.01,1.6,-723.99,-398.4,10.0119,1.58,HIP1,826.3680052494772,5.5862803,0.008938049,,0,nearest;high_pm,nearest:53;high_pm:319,939072613334579328,True,,False,939072613334579328,True,939072613334579328
hipparcos2,33579,,5,0,104.65644415,-28.97208939,8.05,0.14,3.24,1.33,1.416,-0.211,HIP1,3.502356349659469,124.2236,0.017391304,,0,brightest,brightest:23,,False,,False,,False,
hipparcos2,33582,,5,0,104.65975948,-0.4789974,12.56,1.16,336.59,-605.59,9.1293,0.579,HIP1,692.8434716442091,79.61783,0.09235668,,0,high_pm,high_pm:492,3112836479029139200,True,,False,3112836479029139200,True,3112836479029139200
hipparcos2,33852,,5,0,105.40878559,48.37971975,49.79,0.84,544.86,-430.52,8.1256,0.986,HIP1,694.4205426108879,20.084354,0.016870856,,0,high_pm,high_pm:486,978615483876384000,True,,False,978615483876384000,True,978615483876384000
hipparcos2,33856,,5,0,105.42979889,-27.93484165,2.91,0.19,-5.98,4.59,3.5847,1.729,HIP1,7.5384680141259475,343.6426,0.06529209,,0,brightest,brightest:294,5610441600394646016,True,,False,5610441600394646016,True,5610441600394646016
hipparcos2,34017,,5,0,105.87647697,29.33909353,52.27,0.41,155.15,-828.66,6.0633,0.595,HIP1,843.0592613215277,19.131433,0.007843887,,0,high_pm,high_pm:308,887822001246832384,True,,False,887822001246832384,True,887822001246832384
hipparcos2,34104,,5,0,106.07408329,-10.50682757,62.41,3.16,-123.73,-814.92,11.2534,1.535,HIP1,824.2594975491638,16.023073,0.050632913,,0,high_pm,high_pm:322,,False,,False,,False,
hipparcos2,34115,,5,0,106.10581469,68.28866993,66.98,2.65,345.5,53.77,11.9933,1.527,HIP1,349.6590666635144,14.929829,0.039564047,,0,nearest,nearest:481,1103079616027292416,True,,False,1103079616027292416,True,1103079616027292416
hipparcos2,34285,,5,0,106.62105301,-57.45976834,9.91,0.88,-94.08,689.02,9.6362,0.487,HIP1,695.4132633190137,100.90817,0.08879919,,0,high_pm,high_pm:484,5486881507314450816,True,,False,5486881507314450816,True,5486881507314450816
hipparcos2,34603,,5,0,107.5090032,38.53176593,158.87,3.35,-437.44,-947.44,11.4181,1.7,HIP1,1043.5498585118012,6.2944546,0.021086423,,0,nearest;high_pm,nearest:80;high_pm:201,946632924007399936,True,,False,946632924007399936,True,946632924007399936
hipparcos2,34739,,5,0,107.88197393,-49.42619209,36.16,0.42,-6.27,817.79,7.6399,0.705,HIP1,817.814035707385,27.654867,0.0116150435,,0,high_pm,high_pm:333,5505483938387762816,True,,False,5505483938387762816,True,5505483938387762816
hipparcos2,35191,,5,0,109.08250701,27.14297442,83.09,2.84,-37.4,-195.77,10.8542,1.52,HIP1,199.31044352968564,12.035143,0.034179807,,0,nearest,nearest:295,,False,883439489632629120,True,883439489632629120,True,
hipparcos2,35350,,5,0,109.5233617,16.54047524,32.33,0.2,-44.43,-36.61,3.6148,0.106,HIP1,57.570105089360396,30.931023,0.0061862045,,0,brightest,brightest:301,3168265196643846400,True,,False,3168265196643846400,True,3168265196643846400
hipparcos2,35353,,5,0,109.5347605,39.27509178,69.01,2.07,-213.3,-113.92,10.3879,1.508,HIP1,241.81533532842784,14.490653,0.02999565,,0,nearest,nearest:444,948039989652369408,True,,False,948039989652369408,True,948039989652369408
hipparcos2,36046,,5,0,111.43198418,27.79828559,27.1,0.2,-122.66,-84.03,3.9507,1.024,HIP1,148.682603219072,36.900368,0.007380074,,0,brightest,brightest:455,873035017257455104,True,,False,873035017257455104,True,873035017257455104
hipparcos2,36188,,5,0,111.78780104,8.28940883,20.17,0.2,-51.76,-38.29,2.8546,-0.097,HIP1,64.38339615149235,49.578583,0.009915717,,0,brightest,brightest:133,,False,3143264535611892096,True,3143264535611892096,True,
hipparcos2,36208,,5,0,111.85068496,5.23476427,262.98,1.39,572.51,-3693.51,9.8128,1.573,HIP1,3737.617398851841,3.8025703,0.0052855727,,0,high_pm;nearest,high_pm:15;nearest:21,3139847906307949696,True,,False,3139847906307949696,True,3139847906307949696
hipparcos2,36338,,5,0,112.18826004,-3.29622691,81.38,2.49,438.1,-792.41,11.4781,1.486,HIP1,905.4530457732195,12.288032,0.030597199,,0,high_pm;nearest,high_pm:254;nearest:308,3060641356390249728,True,,False,3060641356390249728,True,3060641356390249728
hipparcos2,36626,,5,0,112.99117367,36.21991906,84.26,3.45,-227.39,-218.85,10.6377,1.439,HIP1,315.59710803491214,11.868028,0.040944695,,0,nearest,nearest:285,,False,,False,,False,
hipparcos2,36627,,5,0,112.98964529,36.23045486,83.46,4.07,-252.96,-257.46,11.7809,1.567,HIP1,360.9354695787046,11.981788,0.04876588,,0,nearest,nearest:288,898506166187633280,True,,False,898506166187633280,True,898506166187633280
hipparcos2,36834,,5,0,113.61695209,62.9417557,87.15,2.31,-495.43,-105.88,10.5475,1.64,HIP1,506.6176657993679,11.474469,0.026506023,,0,nearest,nearest:266,1088813933689615872,True,,False,1088813933689615872,True,1088813933689615872
hipparcos2,36915,,5,0,113.84164108,54.84968165,78.14,2.69,-120.2,16.98,11.3608,1.591,HIP1,121.39341168284217,12.797543,0.034425393,,0,nearest,nearest:338,985610542491481984,True,,False,985610542491481984,True,985610542491481984
hipparcos2,36985,,5,0,114.02940215,-3.11016341,70.55,1.64,37.38,-253.37,9.9335,1.455,HIP1,256.11251687490795,14.174344,0.023245923,,0,nearest,nearest:419,,False,3060788519149063680,True,3060788519149063680,True,
hipparcos2,37217,,5,0,114.66947758,-21.22342352,94.31,3.31,450.28,-477.71,11.7529,1.588,HIP1,656.4746167979383,10.60333,0.03509702,,0,nearest,nearest:215,5715352842388433664,True,,False,5715352842388433664,True,5715352842388433664
hipparcos2,37288,,5,0,114.84635404,2.18426222,68.58,1.47,-147.83,-246.05,9.6979,1.379,HIP1,287.0440931285645,14.581511,0.021434821,,0,nearest,nearest:453,3135225421986581504,True,,False,3135225421986581504,True,3135225421986581504
hipparcos2,37349,,5,0,114.99703166,-3.59683148,70.37,0.64,69.9,-278.33,7.3266,0.891,HIP1,286.9731675610108,14.210601,0.009094784,,0,nearest,nearest:423,3057712223051571200,True,,False,3057712223051571200,True,3057712223051571200
hipparcos2,37740,,5,0,116.1119523,24.39812909,23.07,0.22,-23.39,-54.57,3.7285,0.932,HIP1,59.371516739931785,43.346336,0.009536195,,0,brightest,brightest:338,,False,867815979158660352,True,867815979158660352,True,
hipparcos2,37766,,5,0,116.16823248,3.55354962,167.88,2.31,-345.25,-450.7,11.1969,1.6,HIP1,567.739423063081,5.9566355,0.013759828,,0,nearest,nearest:68,3136952686035250688,True,,False,3136952686035250688,True,3136952686035250688
hipparcos2,37819,,5,0,116.31376645,-37.96859869,2.88,0.19,-10.18,6.34,3.72,1.706,HIP1,11.992831192007998,347.2222,0.06597222,,0,brightest,brightest:336,5538814190283894656,True,,False,5538814190283894656,True,5538814190283894656
hipparcos2,37826,,5,0,116.33068294,28.02631022,96.54,0.27,-626.55,-45.8,1.2947,0.991,HIP1,628.2217303627756,10.3584,0.0027967682,,0,brightest;nearest,brightest:20;nearest:206,,False,,False,,False,
hipparcos2,38082,,5,0,117.06451269,20.37053705,67.69,2.65,1451.48,-989.9,11.4945,1.51,HIP1,1756.899598838818,14.773231,0.03914906,,0,high_pm;nearest,high_pm:60;nearest:470,672091364541849344,True,,False,672091364541849344,True,672091364541849344
hipparcos2,38170,,5,0,117.32357816,-24.85978408,2.72,0.21,-4.81,-0.89,3.5109,1.218,HIP1,4.891645939763015,367.64706,0.07720588,,0,brightest,brightest:273,,False,,False,,False,
hipparcos2,38541,,5,0,118.38600884,30.60952957,34.3,0.9,706.96,-1834.09,8.404,0.621,HIP1,1965.6242188424521,29.15452,0.026239067,,0,high_pm,high_pm:50,880495478530513920,True,,False,880495478530513920,True,880495478530513920
hipparcos2,39157,,5,0,120.13434747,29.21518562,59.64,0.56,-171.26,-1165.34,7.1126,0.716,HIP1,1177.8570809737487,16.767271,0.0093896715,,0,high_pm,high_pm:156,876370076542359936,True,,False,876370076542359936,True,876370076542359936
hipparcos2,39429,,5,0,120.89612568,-40.00318834,3.01,0.1,-29.71,16.68,2.1364,-0.269,HIP1,34.07207801118094,332.22592,0.033222593,,0,brightest,brightest:57,5534788672055388032,True,,False,5534788672055388032,True,5534788672055388032
hipparcos2,39987,,5,0,122.4939587,-52.9697983,60.68,2.48,-514.99,669.43,11.7954,1.523,HIP1,844.6012224712914,16.479895,0.040870138,,0,high_pm,high_pm:305,5320435203722048768,True,,False,5320435203722048768,True,5320435203722048768
hipparcos2,40118,,5,0,122.91234351,32.45869637,45.9,0.55,-462.57,-644.2,6.9207,0.679,HIP1,793.0729127261882,21.786491,0.01198257,,0,high_pm,high_pm:357,,False,902007870203594880,True,902007870203594880,True,
hipparcos2,40501,,5,0,124.03417013,1.30242702,109.62,1.54,-374.45,60.1,10.1427,1.51,HIP1,379.2424191727502,9.122422,0.014048531,,0,nearest,nearest:154,3089711447388931584,True,,False,3089711447388931584,True,3089711447388931584
hipparcos2,40526,,5,1,124.12895281,9.18566355,10.75,0.19,-46.82,-49.24,3.6714,1.481,HIP1,67.94622874008535,93.023254,0.017674418,,0,brightest,brightest:320,3098404220680931968,True,,False,3098404220680931968,True,3098404220680931968
hipparcos2,40671,,5,0,124.54571475,30.60281742,44.07,1.21,-284.48,-822.67,8.9509,1.137,HIP1,870.4681495034727,22.691174,0.02745632,,0,high_pm,high_pm:279,708608825759209088,True,,False,708608825759209088,True,708608825759209088
hipparcos2,40693,,5,0,124.59908453,-12.62976955,80.04,0.35,278.99,-987.59,6.0937,0.754,HIP1,1026.2404339140026,12.493753,0.0043728133,,0,high_pm;nearest,high_pm:209;nearest:322,5726982995343100928,True,,False,5726982995343100928,True,5726982995343100928
hipparcos2,41307,,5,0,126.41529522,-3.90636472,26.66,0.19,-66.43,-23.41,3.8987,-0.012,HIP1,70.43417494370188,37.509377,0.0071267816,,0,brightest,brightest:422,3066513435671608064,True,,False,3066513435671608064,True,3066513435671608064
hipparcos2,41312,,5,0,126.4343594,-66.13652029,30.33,0.1,-35.74,-152.22,3.9319,1.132,HIP1,156.3594448698255,32.970657,0.0032970656,,0,brightest,brightest:447,5273030069128572928,True,,False,5273030069128572928,True,5273030069128572928
hipparcos2,41689,,5,0,127.4819771,61.72749902,50.67,1.83,530.55,-716.52,10.3985,1.345,HIP1,891.5627924605199,19.735544,0.03611605,,0,high_pm,high_pm:266,1090049716041842816,True,,False,1090049716041842816,True,1090049716041842816
hipparcos2,41704,,5,0,127.56679237,60.71843103,18.21,0.16,-133.76,-107.45,3.5041,0.856,HIP1,171.57284196515485,54.914886,0.008786381,,0,brightest,brightest:271,1041808368494264576,True,,False,1041808368494264576,True,1041808368494264576
hipparcos2,41824,,5,5,127.90717797,19.39451324,90.37,8.22,-254.94,-94.98,11.5902,1.85,HIP1,272.058089385337,11.0656185,0.09095939,,0,nearest,nearest:242,,False,,False,,False,
hipparcos2,41926,,5,0,128.21774082,-31.5027043,81.91,0.46,-1113.37,761.57,6.5192,0.78,HIP1,1348.9186861334526,12.208521,0.00561592,,0,high_pm;nearest,high_pm:112;nearest:303,5640565607657897728,True,,False,5640565607657897728,True,5640565607657897728
hipparcos2,42145,,5,0,128.86700745,41.74180845,35.11,1.29,-264.88,-636.99,8.8836,0.923,HIP1,689.8678674210012,28.481913,0.036741666,,0,high_pm,high_pm:494,914988876279362560,True,,False,914988876279362560,True,914988876279362560
hipparcos2,42220,,5,0,129.11275643,67.29495258,72.59,1.26,-1064.12,66.38,9.3667,1.417,HIP1,1066.1883880440641,13.776003,0.017357763,,0,high_pm;nearest,high_pm:190;nearest:391,,False,1093918828739878528,True,1093918828739878528,True,
hipparcos2,42438,,5,0,129.79892625,65.02069322,69.66,0.37,-27.44,88.13,5.7592,0.618,HIP1,92.303036244752,14.35544,0.005311513,,0,nearest,nearest:435,1092545710514654464,True,,False,1092545710514654464,True,1092545710514654464
hipparcos2,42808,,5,0,130.82606637,-38.88320778,89.76,0.37,-300.84,339.75,6.7217,0.917,HIP1,453.8003615027207,11.14082,0.0041221036,,0,nearest,nearest:248,5528866839863569024,True,,False,5528866839863569024,True,5528866839863569024
hipparcos2,42828,,5,0,130.89811459,-33.1864114,3.71,0.14,-14.27,10.43,3.6188,-0.18,HIP1,17.6753444096572,269.54178,0.03773585,,0,brightest,brightest:302,5639188675501966464,True,,False,5639188675501966464,True,5639188675501966464
hipparcos2,42940,,5,0,131.29424407,41.67341817,37.59,0.86,-282.81,-650.31,8.6624,0.94,HIP1,709.1435624751873,26.60282,0.022878425,,0,high_pm,high_pm:467,913325109028988288,True,,False,913325109028988288,True,913325109028988288
hipparcos2,43023,,5,0,131.50689453,-46.04153923,1.76,0.14,-12.82,4.23,3.9006,0.015,HIP1,13.499825924803623,568.1818,0.07954545,,0,brightest,brightest:425,5329941409468845824,True,,False,5329941409468845824,True,5329941409468845824
hipparcos2,43510,,5,0,132.93476788,18.12510533,54.53,3.6,-893.23,-56.79,11.595,1.481,HIP1,895.0334837311954,18.33853,0.06601871,,0,high_pm,high_pm:263,659951725379878272,True,,False,659951725379878272,True,659951725379878272
hipparcos2,43783,,5,0,133.76192397,-60.64471188,10.2,0.1,-28.18,41.48,3.8046,-0.104,HIP1,50.146812461012914,98.039215,0.009803922,,0,brightest,brightest:373,,False,5301472064124336000,True,5301472064124336000,True,
hipparcos2,43790,,5,0,133.78164809,1.54904629,50.52,1.9,44.83,-1044.6,10.0455,1.372,HIP1,1045.561518467469,19.79414,0.037608866,,0,high_pm,high_pm:199,577602496345490176,True,,False,577602496345490176,True,577602496345490176
hipparcos2,43813,,5,0,133.84868675,5.94552781,19.51,0.18,-100.06,15.46,3.2803,0.978,HIP1,101.2472972478772,51.255764,0.009226038,,0,brightest,brightest:214,583588100209595776,True,,False,583588100209595776,True,583588100209595776
hipparcos2,44127,,5,0,134.80349431,48.0423495,68.92,0.16,-441.29,-215.32,3.188,0.223,HIP1,491.0189064588043,14.509577,0.0023215322,,0,brightest;nearest,brightest:196;nearest:447,1014058103758571520,True,,False,1014058103758571520,True,1014058103758571520
hipparcos2,44511,,5,0,136.03883559,-47.09771373,10.89,0.11,-47.45,-9.75,3.9211,1.174,HIP1,48.44135629810545,91.82736,0.01010101,,0,brightest,brightest:437,5330160246631998848,True,,False,5330160246631998848,True,5330160246631998848
hipparcos2,44722,,5,0,136.6897046,-8.80734611,68.69,1.29,-307.37,209.94,9.5716,1.418,HIP1,372.2245565515526,14.558159,0.018780025,,0,nearest,nearest:451,5743705394673617664,True,,False,5743705394673617664,True,5743705394673617664
hipparcos2,44816,,5,0,136.9990715,-43.43262377,5.99,0.11,-24.01,13.52,2.3385,1.665,HIP1,27.55486345457005,166.94492,0.01836394,,0,brightest,brightest:76,,False,,False,,False,
hipparcos2,45101,,5,0,137.81986647,-62.31701588,6.01,0.12,-37.48,14.59,3.8999,-0.18,HIP1,40.219628292663266,166.38934,0.019966722,,0,brightest,brightest:424,5297336148056940544,True,,False,5297336148056940544,True,5297336148056940544
hipparcos2,45238,,5,0,138.30100317,-69.71747241,28.82,0.11,-156.47,108.95,1.6625,0.07,HIP1,190.66453104864576,34.698128,0.003816794,,0,brightest,brightest:30,,False,,False,,False,
hipparcos2,45556,,5,0,139.27261829,-59.27526115,4.26,0.1,-18.86,11.98,2.2822,0.189,HIP1,22.34323163734378,234.74178,0.023474177,,0,brightest,brightest:74,5300300156538723328,True,,False,5300300156538723328,True,5300300156538723328
hipparcos2,45860,,5,0,140.26441179,34.39252548,16.06,0.17,-223.63,15.18,3.252,1.55,HIP1,224.14461693290784,62.266502,0.010585305,,0,brightest,brightest:207,,False,702343774145932544,True,702343774145932544,True,
hipparcos2,45908,,5,0,140.41079361,-60.28239495,95.58,0.91,-837.79,180.67,9.5344,1.472,HIP1,857.049434396873,10.46244,0.00952082,,0,nearest;high_pm,nearest:209;high_pm:292,5299440441521812992,True,,False,5299440441521812992,True,5299440441521812992
hipparcos2,45957,,5,0,140.58725618,-32.14917844,26.53,1.01,-629.09,291.58,8.9805,0.801,HIP1,693.3780530850396,37.693176,0.03807011,,0,high_pm,high_pm:489,5631222984331124864,True,,False,5631222984331124864,True,5631222984331124864
hipparcos2,46120,,5,0,141.08440677,-80.52558899,15.2,0.98,202.17,1236.93,10.2395,0.561,HIP1,1253.3429434117384,65.789474,0.06447369,,0,high_pm,high_pm:131,5195968563310843008,True,,False,5195968563310843008,True,5195968563310843008
hipparcos2,46191,,5,0,141.27108686,-12.96544546,23.04,1.4,554.58,-569.53,9.77,0.957,HIP1,794.9360963624687,43.402775,0.060763884,,0,high_pm,high_pm:354,,False,5737852561135645952,True,5737852561135645952,True,
hipparcos2,46390,,5,0,141.89688204,-8.65868307,18.09,0.18,-15.23,34.37,2.135,1.44,HIP1,37.59321481331438,55.27916,0.009950249,,0,brightest,brightest:55,,False,,False,,False,
hipparcos2,46488,,5,0,142.22259296,-7.36932182,61.58,3.98,-168.04,-713.14,12.1649,1.512,HIP1,732.6705270447284,16.239038,0.06463137,,0,high_pm,high_pm:434,5745027080665197696,True,,False,5745027080665197696,True,5745027080665197696
hipparcos2,46580,,5,0,142.4796661,5.65486705,77.48,0.64,-503.38,110.15,7.3381,1.002,HIP1,515.2906431325918,12.906556,0.008260196,,0,nearest,nearest:343,3852570413083923072,True,,False,3852570413083923072,True,3852570413083923072
hipparcos2,46655,,5,0,142.68715398,0.32400292,103.46,3.94,-571.9,-553.76,11.7171,1.588,HIP1,796.0651654230325,9.665571,0.03808235,,0,nearest;high_pm,nearest:173;high_pm:350,3840711729206827520,True,,False,3840711729206827520,True,3840711729206827520
hipparcos2,46701,,5,0,142.80564082,-57.03439143,13.65,0.1,-32.54,5.87,3.2811,1.538,HIP1,33.065215861990076,73.26008,0.007326008,,0,brightest,brightest:215,5306951892646516992,True,,False,5306951892646516992,True,5306951892646516992
