catalog,cohort,cohort_rank,source_id,ra,dec,ref_epoch,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_params_solved,non_single_star,duplicated_source,visibility_periods_used,astrometric_excess_noise,astrometric_sigma5d_max,ipd_frac_multi_peak,ipd_frac_odd_win,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,phot_variable_flag,teff_gspphot,pm_total_query,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
gaia_dr3,high_pm,377,3630015546177181952,202.50664237550237,-8.70917931639764,2016.0,62.2806924078119,0.041980937,-1114.0153193697552,0.051258415,-473.8586392027861,0.028768819,1.5704417,31,0,False,16,0.29984874,0.07316445,0,0,12.70625,1645.012,14.502465,641.67004,11.427612,1480.3889,1.5053498,3.074853,NOT_AVAILABLE,,1210.6081701928224,1210.6081701928224,16.056340437772164,0.0006740602183483907,ruwe_gt_1p4,1
gaia_dr3,high_pm,378,4017860992519744384,175.55067547083934,26.70295395358736,2016.0,102.30138546700663,0.030192282,895.08752383054,0.025999313,-813.5498399187834,0.024586193,1.1253774,31,0,False,13,0.15350425,0.03740281,2,0,9.582008,2277.3105,10.893038,1335.9606,8.443771,2479.5554,1.4176983,2.4492664,NOT_AVAILABLE,3228.1418,1209.563978195848,1209.563978195848,9.77503868041466,0.0002951307248970285,,0
gaia_dr3,high_pm,379,4424030586505107328,233.6102684264513,2.2792112269659612,2016.0,18.331035048943754,0.024364796,-1199.2087598860264,0.025022093,-156.65805059684024,0.022565844,1.1688199,31,0,False,15,0.07505479,0.036390156,0,0,14.43916,2938.469,15.439628,402.50732,13.4529915,1989.7676,1.3325396,1.9866362,NOT_AVAILABLE,3539.6743,1209.3979471638702,1209.3979471638702,54.552293273675275,0.0013291554716222506,,0
gaia_dr3,high_pm,380,1391241478857408640,235.0230821400779,43.49167086132742,2016.0,79.83897482577075,0.021856928,1166.730972908428,0.022656623,-315.13624635908263,0.02522389,1.2453078,31,0,False,26,0.19444089,0.038702052,0,0,12.619689,2114.6409,14.30515,452.16904,11.360431,890.4744,1.4960643,2.9447193,NOT_AVAILABLE,,1208.5412764623056,1208.5412764623056,12.525210928400046,0.00027376263650592445,,0
gaia_dr3,high_pm,381,746572522723948672,150.17922735094697,32.306412085664775,2016.0,36.362214718724715,0.029946713,-1007.8375164733953,0.030584365,-666.0235879113916,0.025602844,1.1502247,31,0,False,16,0.1411345,0.048284784,0,0,11.071167,3477.4287,12.091589,1079.5608,10.065592,2057.3284,1.3461107,2.0259972,NOT_AVAILABLE,3656.7646,1208.0247842100032,1208.0247842100032,27.501075160998106,0.0008235667989056094,,0
gaia_dr3,high_pm,382,3630035787972473600,202.55182636426164,-8.57695246942416,2016.0,62.148457744031475,0.044410374,-1111.2045641613208,0.04801665,-472.5396084968386,0.028121551,1.1079801,31,0,False,15,0.23609066,0.06905041,0,0,12.355109,2036.5101,12.323377,918.4213,12.457539,2652.544,1.1297655,-0.13416195,NOT_AVAILABLE,,1207.5053892266058,1207.5053892266058,16.09050387249612,0.0007145852950765252,,0
gaia_dr3,high_pm,383,5565570359057263360,106.19715206769858,-38.60311622994245,2016.0,44.60647963337688,0.0157073,1185.0256575312733,0.015646731,-231.01762427120923,0.019202638,1.1980989,31,0,False,26,0.1464707,0.026561294,0,0,12.000418,2996.1133,13.29534,181.12881,10.836439,420.087,1.4497495,2.4589005,NOT_AVAILABLE,,1207.333819509476,1207.3338195094761,22.418267664676865,0.0003521304358105096,,0
gaia_dr3,high_pm,384,5688160373636499840,143.45594308870162,-16.05365838280703,2016.0,36.0267124613196,0.08261642,-267.7874133671822,0.081863984,-1177.0423606289362,0.07601898,0.9167414,95,0,False,17,0.49907792,0.1187842,0,0,16.410408,835.9522,19.335613,29.328127,14.948805,510.17593,1.6665541,4.3868084,NOT_AVAILABLE,,1207.120050977874,1207.120050977874,27.757181593342967,0.0022931989336741248,,0
gaia_dr3,high_pm,385,553593388644803968,84.5721638154509,79.51815891578426,2016.0,43.13026881016397,0.046931926,834.1588359659545,0.04266981,-867.5744186347524,0.05015402,1.0678027,31,0,False,28,0.3698437,0.071177766,2,0,15.844064,1448.4106,18.670471,43.868835,14.399415,944.44183,1.6461608,4.271056,NOT_AVAILABLE,,1203.5390876450606,1203.5390876450606,23.18557309256423,0.0010881436043818707,,0
gaia_dr3,high_pm,386,44901791432527232,56.14712981451253,18.43104008150184,2016.0,52.9577347158701,0.036208056,412.51764655794017,0.041160796,-1129.7758796278197,0.02651137,0.983954,31,0,False,14,0.0,0.059074827,3,0,15.057756,1932.8457,15.246795,517.4859,14.71874,550.1914,1.1845318,0.52805424,NOT_AVAILABLE,,1202.7320345407431,1202.7320345407431,18.88298291770258,0.0006837161012968648,,0
gaia_dr3,high_pm,387,258996015538087680,71.58398349941925,48.74489866356334,2016.0,51.341577325151164,0.0581492,1020.2277924253515,0.06256021,-634.6718680864963,0.05643788,1.3843988,31,0,False,16,0.37615114,0.088020384,0,0,15.045763,1541.2017,17.528238,153.65692,13.646408,1397.9518,1.6011039,3.8818302,NOT_AVAILABLE,,1201.529495508749,1201.529495508749,19.477391465145363,0.001132594730476416,,0
gaia_dr3,high_pm,388,5389468144349339264,166.97597537651302,-41.59682220369954,2016.0,14.532372216070767,0.02009871,-1169.9316199544237,0.011675781,265.9434147062991,0.017813371,0.9981311,31,0,False,21,0.0,0.025060674,0,0,14.306989,5509.939,15.225298,935.90967,13.366145,2144.8079,1.3125407,1.8591528,NOT_AVAILABLE,3594.1965,1199.7774356916489,1199.7774356916489,68.8118901120727,0.0013830302536857887,,0
gaia_dr3,high_pm,389,4780294722094459904,62.32307888770163,-53.371095634313306,2016.0,66.07052003399826,0.017207395,1046.2359049044433,0.019194031,584.1659411441974,0.022748929,1.3710715,31,0,False,27,0.18531428,0.032680467,1,0,10.683944,2000.4618,12.079173,431.03693,9.517747,991.1615,1.4328465,2.5614262,NOT_AVAILABLE,,1198.2735144799394,1198.2735144799392,15.135343258769941,0.0002604398342333837,,0
gaia_dr3,high_pm,390,4497414466452138496,274.2750771257661,13.468650786638403,2016.0,66.11036115185362,0.043105718,-436.211602734623,0.036264557,-1115.5534172245984,0.039038893,1.0202123,31,0,False,16,0.0605499,0.05564073,0,0,15.615121,2498.7207,16.108557,244.74887,14.958063,739.9358,1.2313235,1.1504936,NOT_AVAILABLE,,1197.8063236774915,1197.8063236774915,15.126222010843783,0.0006520266565991212,,0
gaia_dr3,high_pm,391,4477025122831072768,275.52249410601604,6.344266820214252,2016.0,67.54092303053194,0.025735453,-1190.3867555091729,0.027163366,111.10333323177485,0.024946056,1.1909015,31,0,False,18,0.2159316,0.040962152,1,0,11.382801,2248.3833,12.799602,869.1459,10.206676,1881.9155,1.4402212,2.592926,NOT_AVAILABLE,3300.721,1195.560361649242,1195.560361649242,14.805838521749976,0.0003810349580143151,,0
gaia_dr3,high_pm,392,2646192130603302400,354.22101472989743,1.1641168596892943,2016.0,40.42377619975491,0.022129808,1190.0168973621603,0.025211168,-109.67958601097509,0.017174283,1.2205597,31,0,False,15,0.11101457,0.03501647,0,0,12.172338,2545.608,13.325292,971.15393,11.101239,1930.8607,1.3796655,2.2240524,VARIABLE,3376.3977,1195.0605957837458,1195.0605957837456,24.737916493958398,0.0005474453329616145,phot_variable,1
gaia_dr3,high_pm,393,3199115603133451136,66.41202290812785,-6.881166060379962,2016.0,27.705395924184764,0.026484465,664.2027037589664,0.024032673,-989.7356092783982,0.018334638,1.3497512,31,0,False,19,0.11894706,0.034511697,0,0,14.457563,2361.5688,15.803778,173.95409,13.287277,684.12146,1.4467614,2.5165005,NOT_AVAILABLE,3226.7068,1191.9487438453064,1191.9487438453061,36.09405195783807,0.0009559316639619666,,0
gaia_dr3,high_pm,394,1460229442589223424,197.9642816133702,27.882105372524595,2016.0,108.72500920524958,0.16446067,-800.7201020745798,0.12143676,882.3013237846035,0.08889949,2.4609523,95,0,False,16,1.0004035,0.18775252,0,0,4.093279,1242.2001,4.387678,1324.9899,3.6256194,461.05188,1.2005342,0.76205873,NOT_AVAILABLE,5899.0034,1191.4731670576512,1191.4731670576512,9.197515891787267,0.0015126296620292228,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,high_pm,395,4339417394313320192,253.89324627148858,-8.398523023114832,2016.0,153.96586519953095,0.057011306,-813.0375057553445,0.06271196,-870.6093515335183,0.044425607,1.0465386,31,0,False,19,0.40492585,0.08877907,0,0,13.813289,1920.4744,17.05317,199.12906,12.324193,1512.2451,1.6957015,4.7289762,NOT_AVAILABLE,,1191.2139307204584,1191.2139307204584,6.494946127857998,0.00037028536300546074,,0
gaia_dr3,high_pm,396,4330690742322011520,247.57481416249274,-12.66785108081103,2016.0,232.13898083974135,0.026823945,-94.20959499441267,0.03089707,-1183.917157588457,0.021104315,1.1489384,31,0,False,18,0.17868292,0.04358697,0,0,8.801877,2667.7388,10.3223,713.3279,7.590719,1526.3235,1.4630961,2.7315807,NOT_AVAILABLE,,1187.6595824651704,1187.6595824651704,4.307764238399739,0.00011555123248349444,,0
gaia_dr3,high_pm,397,5228861484450843648,162.48921494407233,-74.00780549813459,2016.0,23.743989882442637,0.18604587,-1023.722669621146,0.2413535,601.9677769492725,0.1941808,0.97211564,31,0,False,25,0.0,0.34447193,0,0,19.181072,465.6583,19.877306,24.771746,18.382256,60.267685,1.2604157,1.4950504,NOT_AVAILABLE,,1187.5913896544953,1187.5913896544953,42.11592091097733,0.007835493154521134,,0
gaia_dr3,high_pm,398,6859076107589173120,305.9019419109551,-21.375315743005014,2016.0,20.853954544130158,0.0230121,540.3228700550169,0.022388654,-1056.8527911246224,0.015835756,1.007704,31,0,False,18,0.10550746,0.03407702,2,0,8.495108,4428.854,8.785707,2781.5708,8.02389,2512.4473,1.2045983,0.76181793,NOT_AVAILABLE,5874.1104,1186.9653010987286,1186.9653010987286,47.952535711337006,0.0011034885368573987,,0
gaia_dr3,high_pm,399,3199115603133450880,66.41285613794676,-6.881309718549705,2016.0,27.79725246277121,0.01749454,663.5611053285734,0.01543715,-982.652693801137,0.012043103,1.1803232,31,0,False,19,0.033682074,0.02217555,0,0,13.646236,2809.245,14.838171,966.30896,12.558629,1908.6404,1.388117,2.279542,VARIABLE,3239.3828,1185.7148296025944,1185.7148296025944,35.974778490762624,0.0006293622250977432,phot_variable,1
gaia_dr3,high_pm,400,3864615459886222464,162.7129640681676,6.804489538122279,2016.0,143.53906190611502,0.028598778,-856.2894965300052,0.030522237,-818.5834069021728,0.02915545,1.0026705,31,0,False,14,0.19234556,0.045713216,0,0,10.290781,1364.0895,11.919469,406.3166,9.050169,801.5614,1.4814485,2.8693,NOT_AVAILABLE,3000.7288,1184.6140704563566,1184.6140704563566,6.966744708517551,0.00019924038495190742,,0
gaia_dr3,high_pm,401,5565570359057262720,106.19794649349885,-38.60308345166196,2016.0,44.593039305661,0.015566468,1163.5822575913812,0.015750824,-221.5061205308023,0.018403668,1.1900927,31,0,False,26,0.14699115,0.025550129,0,0,11.87823,2788.7056,13.125631,80.57642,10.649136,64.715126,1.535602,2.4764957,NOT_AVAILABLE,3385.104,1184.478210696196,1184.478210696196,22.425024523346448,0.00034907843199766904,,0
gaia_dr3,high_pm,402,5843144887000900736,187.16035964218858,-71.45943155853601,2016.0,46.725418120924374,0.015022665,-446.18780823487236,0.015826395,1096.0449516464553,0.018967593,1.0829678,31,0,False,25,0.12628056,0.027739082,0,0,12.511338,2622.0786,13.919327,629.89124,11.345499,1943.6586,1.4300985,2.5738277,NOT_AVAILABLE,3219.392,1183.3841710311658,1183.3841710311658,21.40162764112718,0.0003215094881193777,,0
gaia_dr3,high_pm,403,2853900872207888768,0.5466960564268589,27.07764869795461,2016.0,81.17903537377352,0.4489585,716.4603207703668,0.4519759,-941.4971821960098,0.24190424,8.978972,95,0,False,16,2.4912057,0.67356634,63,0,5.5958757,664.29694,5.911563,1853.287,4.9825454,394.49677,1.2827761,0.92901754,NOT_AVAILABLE,,1183.1028422421286,1183.1028422421289,12.318451375970275,0.005530473283544745,ruwe_gt_1p4;astrometric_excess_noise_gt_1;ipd_frac_multi_peak_gt_10,3
gaia_dr3,high_pm,404,3928391218812375808,189.71325870874674,11.69503594754184,2016.0,70.11389784607175,0.029659944,-1155.7564214364586,0.033697482,-250.8624364937353,0.038428936,1.065039,31,0,False,14,0.15413536,0.062054936,0,0,10.335732,2040.5372,11.750369,587.41125,9.159715,1211.4768,1.4404888,2.5906544,NOT_AVAILABLE,3113.632,1182.6685367148236,1182.6685367148236,14.26250758723189,0.0004230251714182083,,0
gaia_dr3,high_pm,405,192582661360063360,86.01782460313925,40.942565891894375,2016.0,16.11882058357423,0.04065085,609.7315283413109,0.043551773,-1012.5698210395647,0.026423711,1.0869626,95,0,False,16,0.20439714,0.06145386,0,0,14.437052,3935.0935,15.37132,647.8617,13.488087,1326.1532,1.3155165,1.8832331,NOT_AVAILABLE,,1181.9772329167456,1181.9772329167456,62.039278544923,0.002521949300725505,,0
gaia_dr3,high_pm,406,5843144887000900992,187.17311265311648,-71.4608213972596,2016.0,46.66686680066495,0.015090762,-447.38550712173515,0.01595411,1093.6109196073548,0.01785077,1.060516,31,0,False,25,0.048526,0.02623702,0,0,14.043419,2343.9592,15.86844,457.87827,12.770276,2112.9946,1.4948196,3.0981636,NOT_AVAILABLE,3071.0544,1181.5831056117113,1181.5831056117113,21.428479530701022,0.0003233720783247012,,0
gaia_dr3,high_pm,407,195182628402406144,79.81304646988006,42.22767515442065,2016.0,14.784007650116662,0.050322585,1027.2679774906126,0.06539682,-582.6348301742239,0.04625099,1.063359,31,0,False,16,0.124260195,0.09305213,0,0,16.124565,1835.7987,17.355524,201.38051,15.030896,725.30975,1.3859942,2.3246279,NOT_AVAILABLE,3300.0723,1180.9923128072428,1180.9923128072428,67.64065763941274,0.003403852730519635,,0
gaia_dr3,high_pm,408,3845829101135351296,140.24285114053322,3.36340364973936,2016.0,56.7252314295734,0.024320338,314.6070829055723,0.025876159,-1136.53702338208,0.019557808,1.0909449,31,0,False,14,0.14171402,0.038075857,0,0,12.103519,2790.843,13.573481,765.4158,10.916289,1493.7103,1.4436067,2.6571913,NOT_AVAILABLE,3270.0508,1179.276906469618,1179.276906469618,17.628839491673812,0.00042873933359929346,,0
gaia_dr3,high_pm,409,5559035514776717312,104.43647190771412,-44.291651313997995,2016.0,124.35689454555873,0.039878186,-1172.1891273041947,0.050886545,-125.36987530414002,0.05050896,2.8755577,31,0,False,28,0.4646768,0.07580879,8,0,10.381962,1790.2239,11.800207,242.88377,9.160427,159.44696,1.4930713,2.63978,NOT_AVAILABLE,3179.4866,1178.8744444613028,1178.8744444613028,8.041371599494592,0.0003206753110407671,ruwe_gt_1p4,1
gaia_dr3,high_pm,410,326173044957518080,34.26965162484768,34.22313618253068,2016.0,91.6503559470644,0.42705396,1151.9350274578856,0.41110843,-246.60542439770165,0.2999191,3.2486463,31,0,False,10,1.9627954,0.6154085,0,0,4.6710567,822.4578,5.013268,632.0733,4.1817183,278.33365,1.1897708,0.83154964,NOT_AVAILABLE,,1178.035883505579,1178.035883505579,10.911032364976107,0.0046595995592665805,ruwe_gt_1p4;astrometric_excess_noise_gt_1,2
gaia_dr3,high_pm,411,83041066660131072,38.55501103401772,17.759722873210983,2016.0,31.356448106337375,0.022966282,669.1447582872565,0.024079988,-969.489900599875,0.022899473,1.14286,31,0,False,14,0.036971122,0.03938827,0,0,13.959662,2029.3652,15.183235,676.69354,12.867848,1501.1273,1.3856182,2.3153868,NOT_AVAILABLE,3221.464,1177.9920945865751,1177.9920945865751,31.891367179367883,0.0007324261461096561,,0
gaia_dr3,high_pm,412,876370076542359936,120.13300863259106,29.207176720378527,2016.0,58.52996195041519,0.019309985,-169.91821057753526,0.019333614,-1164.9323987340836,0.013437375,0.8787765,31,0,False,19,0.10975918,0.026921997,0,0,6.7788324,5494.8486,7.154813,1555.871,6.2237077,1485.4512,1.2148312,0.93110514,NOT_AVAILABLE,5323.0674,1177.2593987334387,1177.2593987334387,17.08526653147613,0.0003299162322442058,,0
gaia_dr3,high_pm,413,1064978578888570496,145.374121043978,65.19209698102347,2016.0,21.74921334879379,0.13252996,869.3213522030328,0.09930629,-793.7435187767327,0.12982604,0.9772044,31,0,False,28,0.0,0.19084679,0,0,18.43831,837.4626,19.071733,46.012466,17.705397,80.633064,1.2314265,1.3663368,NOT_AVAILABLE,,1177.1781458199855,1177.1781458199855,45.978674445044234,0.006093551842874057,,0
gaia_dr3,high_pm,414,6539166877292779264,354.2244271769137,-36.480760835989614,2016.0,83.67637554552375,0.023160523,1175.5601211891023,0.02099159,59.277280944141864,0.022838987,1.0799005,31,0,False,17,0.16785723,0.033935077,0,0,12.240437,1179.669,13.997558,522.2759,10.972831,1533.5497,1.4966173,3.0247269,NOT_AVAILABLE,3102.8633,1177.05369230391,1177.05369230391,11.95080443530868,0.00027678687864609805,,0
gaia_dr3,high_pm,415,1105454458063448448,90.21127622822173,68.15145916271501,2016.0,50.407759137248554,0.024273144,417.02229589537797,0.012324961,-1099.3722830279182,0.02246139,1.5134764,31,0,False,27,0.21227875,0.031429447,0,0,11.712924,3697.629,13.163753,1374.5205,10.5245495,2867.1729,1.448262,2.639203,NOT_AVAILABLE,,1175.8090882298322,1175.8090882298322,19.838215725425,0.0004815358686178616,ruwe_gt_1p4,1
gaia_dr3,high_pm,416,1105454320624498688,90.19920634310617,68.13654479996053,2016.0,50.39036898265627,0.02153725,420.7767872928321,0.010507482,-1096.6449300817567,0.019049019,1.3215196,31,0,False,26,0.16861169,0.026731892,0,0,12.042384,3809.3235,13.556888,1441.4657,10.837172,2787.0208,1.4570612,2.719716,VARIABLE,,1174.5991688224958,1174.599168822496,19.845062066209266,0.00042740806115676726,phot_variable,1
gaia_dr3,high_pm,417,5955305209191546112,264.26088738973226,-44.323382243038424,2016.0,199.6944012807481,0.031152742,-705.9450540795624,0.03495059,-938.0799698989338,0.021445652,1.0140452,31,0,False,18,0.21203886,0.049176753,7,0,9.602153,1498.1488,11.2452345,190.65742,8.340336,404.98874,1.5053432,2.9048986,NOT_AVAILABLE,3155.8037,1174.0325588777257,1174.032558877726,5.007651659668271,0.00015600208009705597,,0
gaia_dr3,high_pm,418,1038195201485531776,139.44184149237842,58.417419402224134,2016.0,64.23736130921775,0.020353802,26.210380641971085,0.019023417,-1170.9324218571905,0.01927308,1.2092755,31,0,False,22,0.12765983,0.02925519,0,0,13.494663,1584.2838,15.466398,366.47437,12.185511,976.1661,1.5236055,3.2808876,NOT_AVAILABLE,,1171.2257342672003,1171.2257342672003,15.567264589003361,0.00031685301409726987,,0
gaia_dr3,high_pm,419,2603090003484152064,343.3241110018443,-14.266689393516607,2016.0,214.0379888743159,0.035619885,957.7147312894218,0.04122171,-673.6012364809744,0.030698579,1.3398496,31,1,False,13,0.24331754,0.0591487,5,0,8.875059,1406.0653,10.453005,444.95944,7.6437206,995.13104,1.4779663,2.8092842,NOT_AVAILABLE,3185.4407,1170.878359317255,1170.878359317255,4.672067819639273,0.00016641851718342176,non_single_star,1
gaia_dr3,high_pm,420,4542821410453751680,261.9110282533942,14.482331245176582,2016.0,54.098847340833096,0.018441914,-1118.0084498701985,0.016837383,-343.3138811182286,0.017265497,1.2427026,31,0,False,24,0.14434263,0.02524468,0,0,12.499,2829.042,13.990934,640.50085,11.303644,1895.5066,1.449292,2.6872902,NOT_AVAILABLE,3080.8384,1169.5329473553218,1169.5329473553215,18.4846821910975,0.00034089291280555806,,0
gaia_dr3,high_pm,421,6241924010489984896,235.82492553015214,-20.264156897925986,2016.0,42.83230591927196,0.020319508,-304.0474784368154,0.027929092,-1128.4327292058797,0.020493038,1.2535348,31,0,False,14,0.10984115,0.038622852,0,0,12.191792,2853.1614,13.337336,1194.6481,11.130749,2165.49,1.3709757,2.2065868,NOT_AVAILABLE,3451.2715,1168.676727537096,1168.6767275370962,23.34686350729626,0.0004743967888849043,,0
gaia_dr3,high_pm,422,3235885299189354496,82.05944424542753,2.964423004151705,2016.0,47.21589760018,0.051613446,-340.2923021945878,0.055731684,-1117.3952750160834,0.038234077,1.216774,31,0,False,19,0.24826704,0.079871826,0,0,15.170256,1852.9844,17.499403,74.54203,13.7611685,319.85156,1.626036,3.7382345,NOT_AVAILABLE,,1168.0629484583274,1168.0629484583274,21.17930720004331,0.0010931370353714708,,0
gaia_dr3,high_pm,423,4721111481504887040,43.10219643138415,-63.676991712882106,2016.0,85.11684398839553,0.027555823,979.9779446154955,0.038731124,634.3819167817383,0.03796256,1.0456504,95,0,False,23,0.2844261,0.056542333,0,0,10.325339,1677.8683,11.642521,1348.1804,9.18859,1560.5017,1.4148294,2.4539309,NOT_AVAILABLE,3171.349,1167.3890475212124,1167.3890475212124,11.74855590435585,0.00032374113083736617,,0
gaia_dr3,high_pm,424,3943883067064464896,197.5030688806862,22.498373477258404,2016.0,12.99363950886745,0.018592177,-928.0409788071796,0.022823922,-704.4766078029468,0.024199372,1.2954543,31,0,False,18,0.11149819,0.036072418,0,0,12.006025,5227.293,12.657828,1659.5377,11.227894,2162.3406,1.2597909,1.4299345,NOT_AVAILABLE,4262.9473,1165.138339119838,1165.138339119838,76.96073138842698,0.0014308675368614333,,0
gaia_dr3,high_pm,425,6031475835680030720,248.91420693698925,-30.859358605809874,2016.0,51.52022228159037,0.026019191,-802.5525236930393,0.03653082,-842.8134929826488,0.027593568,1.047833,31,0,False,15,0.16388333,0.053436503,0,0,11.547314,1625.9225,12.915356,608.1029,10.392847,1346.7495,1.4246923,2.5225086,NOT_AVAILABLE,3180.8992,1163.7977217883183,1163.7977217883183,19.409854144929188,0.0005050287094493325,,0
gaia_dr3,high_pm,426,5019582949474822400,30.50496782970952,-31.614258423805175,2016.0,15.012887334712483,0.28163826,-155.9047515069291,0.26359367,-1152.3854583243253,0.21975154,1.1445857,95,0,False,24,1.4194744,0.3704006,0,0,19.152927,384.85696,21.411041,8.014199,17.618057,104.23515,1.8210728,3.792984,NOT_AVAILABLE,,1162.8837156396175,1162.8837156396175,66.60943879115251,0.018759766750854702,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,427,6592223158057230592,324.68746814954505,-33.66763894068804,2016.0,82.67729471781536,0.044753212,1039.6989237829603,0.042063497,-519.0069509899854,0.033864755,1.5932904,31,0,False,19,0.32408327,0.06684794,5,0,11.286115,1986.2175,12.789559,769.8848,10.079589,1891.073,1.4604467,2.7099705,NOT_AVAILABLE,,1162.0421968635076,1162.0421968635076,12.095219170064588,0.0005412999135310808,ruwe_gt_1p4,1
gaia_dr3,high_pm,428,3899778322779849600,180.63693859491977,8.426767698252782,2016.0,25.850939407203473,0.018521378,-736.3947987006889,0.01835322,-897.9557919539878,0.013465204,1.0910224,31,0,False,16,0.029746044,0.026676344,0,0,13.135852,3235.5505,14.286476,1099.454,12.067328,1772.3126,1.3775303,2.2191477,VARIABLE,3462.3845,1161.2932032252413,1161.2932032252413,38.683313756920796,0.000716468269297604,phot_variable,1
gaia_dr3,high_pm,429,4857520536178521344,58.329791898354145,-37.071239871992724,2016.0,39.21850680312761,0.018024998,-408.9104536578057,0.017066646,-1084.5109832809553,0.022992302,1.2401266,31,0,False,29,0.17483611,0.03350313,0,0,11.218517,2025.4071,12.378093,593.561,10.146407,1278.0176,1.3791938,2.2316856,VARIABLE,,1159.0391848283891,1159.0391848283891,25.498166083167952,0.0004596043871881931,phot_variable,1
gaia_dr3,high_pm,430,3235885299189856384,82.05933436737378,2.965723381901958,2016.0,47.50724174870902,0.056821126,-339.7325948517154,0.059819486,-1106.563682143111,0.04155493,1.3337547,95,0,False,19,0.3838406,0.08607893,0,0,11.694209,1882.3282,13.081752,1021.15393,10.528843,2181.9526,1.4333305,2.552909,NOT_AVAILABLE,3122.8606,1157.5411088349304,1157.5411088349304,21.049422428890527,0.0011960518943909316,,0
gaia_dr3,high_pm,431,6268770373590148224,235.75785685172764,-10.934848057403192,2016.0,16.26724221803098,0.026034331,-1115.1411639955027,0.028536385,-303.5727744644891,0.020811789,1.064004,31,0,False,15,0.14674127,0.040745318,0,0,7.0359693,4430.097,7.32067,1984.3187,6.5617876,1497.6222,1.2093974,0.7588825,NOT_AVAILABLE,5881.4775,1155.7232562483598,1155.7232562483598,61.47323477433547,0.0016004145386321375,,0
gaia_dr3,high_pm,432,2285089319219646976,325.2449396891239,78.82496099942838,2016.0,24.177164139769786,0.015533864,1028.76410081798,0.020893622,526.3513770968573,0.02174534,1.4018726,31,0,False,24,0.14048976,0.03207007,0,0,12.384989,2713.2625,13.526639,1249.7723,11.31772,2114.3125,1.3783147,2.2089186,VARIABLE,3354.7122,1155.5956677417864,1155.5956677417864,41.36134387883268,0.0006425014727539409,ruwe_gt_1p4;phot_variable,2
gaia_dr3,high_pm,433,4609689240889873280,270.6937243792945,37.512417837636434,2016.0,81.73879260239123,0.019290745,171.18999453078555,0.019471487,-1141.7495139198154,0.021917412,1.1840152,31,0,False,26,0.19112408,0.030889733,1,0,13.079426,1966.8785,15.165963,467.5036,11.746457,955.2753,1.5429418,3.419506,NOT_AVAILABLE,2959.8933,1154.5120037329993,1154.5120037329993,12.234093117381642,0.0002360047737941135,,0
gaia_dr3,high_pm,434,4752399493622045696,43.77198593477078,-47.01672835622661,2016.0,205.42508538452748,0.18571998,1012.4447203711677,0.18216792,-554.03083867335,0.24066855,1.1210604,95,0,False,28,1.4000083,0.3402793,1,0,18.57293,405.17255,21.753365,6.0179367,16.880054,102.69794,2.0402799,4.87331,NOT_AVAILABLE,,1154.12065314184,1154.12065314184,4.8679546518290975,0.0009040764492902446,astrometric_excess_noise_gt_1,1
gaia_dr3,high_pm,435,3708162789275605248,188.71652617494735,5.06395851468664,2016.0,11.63269034710743,0.05373625,-1129.0954426080593,0.066721454,-237.13615707578376,0.057226703,1.0665874,31,0,False,13,0.064342566,0.09751099,2,0,15.8722725,2576.8586,16.86851,175.69339,14.8882265,636.70197,1.331627,1.9802828,NOT_AVAILABLE,3594.5735,1153.7287703403083,1153.7287703403085,85.9646367401724,0.004619417283890827,,0
gaia_dr3,high_pm,436,50135226263009280,60.40399681511382,18.72284767228496,2016.0,17.23897535111894,0.024123177,328.3595183757092,0.027148921,-1105.3311147960949,0.018696442,1.0899945,31,0,False,17,0.035420164,0.038766533,0,0,14.590434,3634.8042,15.576783,765.99194,13.61483,1787.413,1.3262082,1.9619532,NOT_AVAILABLE,3653.7024,1153.0727846256304,1153.0727846256304,58.00808804654927,0.0013993393714533692,,0
gaia_dr3,high_pm,437,5975663354131618304,259.75125274377365,-34.997795092684065,2016.0,138.0662741149332,0.028331729,1131.5170733698837,0.025284708,-215.5688956960665,0.020072456,0.95609975,31,0,False,15,0.121968076,0.035553608,2,0,9.386162,1779.8993,10.588366,458.2666,8.294535,1381.7902,1.3900913,2.2938309,NOT_AVAILABLE,3313.4404,1151.8684109390138,1151.8684109390138,7.242898429833418,0.00020520383296890378,,0
gaia_dr3,high_pm,438,2751296646125543040,8.98624024137839,10.47482086126036,2016.0,69.46895503742745,0.028507086,1085.0655067093865,0.03727602,-384.91969725261634,0.0238406,1.1947614,31,0,False,16,0.1654399,0.05230403,1,0,13.559401,1979.993,15.629446,488.92044,12.229243,1585.3184,1.5408518,3.4002028,NOT_AVAILABLE,,1151.316779684698,1151.316779684698,14.394919276693235,0.00041035719483170885,,0
