catalog,cohort,cohort_rank,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count
hipparcos2,high_pm,148,82817,,55,3,253.87185189,-8.3342068,161.41,5.64,-825.84,-873.53,9.0139,1.553,HIP1,1202.1091325249968,6.195403,0.034942072,hip_solution_type_not_5,1
hipparcos2,high_pm,149,19394,,5,0,62.31102173,-53.37511296,66.69,1.82,1041.43,583.01,11.8581,1.48,HIP1,1193.5146019215686,14.994751,0.027290449,,0
hipparcos2,high_pm,150,64394,,5,0,197.97051114,27.87603771,109.54,0.17,-801.44,882.04,4.3607,0.572,HIP1,1191.7636658331214,9.129086,0.0015519445,,0
hipparcos2,high_pm,151,80824,,5,0,247.57547799,-12.65971332,232.98,1.6,-94.81,-1183.43,10.0277,1.604,HIP1,1187.2217572972625,4.292214,0.0068675424,,0
hipparcos2,high_pm,152,53020,G,5,2,162.71889218,6.81011758,147.92,3.52,-855.92,-822.34,11.6284,1.679,HIP1,1186.946553977895,6.7604113,0.023796648,hip_component_flag,1
hipparcos2,high_pm,153,100568,,5,0,305.8979538,-21.3680506,22.78,1.0,540.1,-1056.44,8.7622,0.554,HIP1,1186.4963057675318,43.898155,0.043898154,,0
hipparcos2,high_pm,154,61706,,5,0,189.72137331,11.6967607,69.59,2.79,-1157.37,-247.06,11.5211,1.475,HIP1,1183.4457995616021,14.369882,0.04009197,,0
hipparcos2,high_pm,155,10644,,75,4,34.2600731,34.22482957,92.73,0.39,1151.83,-246.89,4.9831,0.607,HIP1,1177.9927932716735,10.783997,0.004205758,hip_solution_type_not_5,1
hipparcos2,high_pm,156,39157,,5,0,120.13434747,29.21518562,59.64,0.56,-171.26,-1165.34,7.1126,0.716,HIP1,1177.8570809737487,16.767271,0.0093896715,,0
hipparcos2,high_pm,157,86214,,5,0,264.26766864,-44.31693544,196.9,2.15,-708.98,-937.4,10.8964,1.655,HIP1,1175.3175742751403,5.07872,0.01091925,,0
hipparcos2,high_pm,158,113020,,5,0,343.31731587,-14.26205823,213.28,2.12,959.84,-675.33,10.148,1.597,HIP1,1173.6112791295081,4.688672,0.009939984,,0
hipparcos2,high_pm,159,106255,X,1,2,322.82467308,-9.79053291,120.52,5.98,1166.28,-62.09,11.9473,1.703,HIP1,1167.9315932450838,8.297379,0.049618322,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,160,13389,,5,0,43.08699912,-63.68135324,85.87,1.99,978.61,633.21,11.4278,1.549,HIP1,1165.6038933531408,11.645511,0.023174565,,0
hipparcos2,high_pm,161,18180,,5,0,58.33331686,-37.06378407,38.99,2.92,-411.85,-1083.39,12.2281,1.45,HIP1,1159.0316279549925,25.6476,0.07489099,,0
hipparcos2,high_pm,162,76976,,5,0,235.7656644,-10.93276126,17.16,0.68,-1114.93,-304.36,7.3,0.484,HIP1,1155.7265742813047,58.27506,0.03962704,,0
hipparcos2,high_pm,163,73903,,1,2,226.56074486,-37.41970577,34.78,6.36,-422.83,-1058.9,12.7794,1.613,HIP1,1140.199289115723,28.752157,0.18286373,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,164,84709,,1,2,259.73483504,-34.98957439,146.29,9.03,1129.76,-77.02,6.0194,1.082,HIP1,1132.38232854456,6.8357377,0.061726708,hip_solution_type_not_5,1
hipparcos2,high_pm,165,109388,,5,0,332.41534071,-4.64068122,109.94,2.07,1130.27,-19.27,10.3672,1.531,HIP1,1130.434255408071,9.09587,0.018828452,,0
hipparcos2,high_pm,166,104777,,5,0,318.39265282,-19.32689232,15.16,2.6,-244.03,-1092.96,11.7945,1.234,HIP1,1119.8715116030053,65.96306,0.17150395,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,167,103388,G,5,2,314.19424702,-10.44580681,65.29,3.19,-32.57,-1118.99,11.4955,1.563,HIP1,1119.463900713194,15.316281,0.048858937,hip_component_flag,1
hipparcos2,high_pm,168,63833,,5,0,196.24261914,-52.44098984,63.03,1.36,-785.48,-795.33,9.1606,1.362,HIP1,1117.8231699602582,15.865461,0.021577027,,0
hipparcos2,high_pm,169,54651,,5,0,167.79691983,-10.95232764,49.38,0.96,-941.93,593.03,9.3385,1.083,HIP1,1113.0663528289767,20.251114,0.019441068,,0
hipparcos2,high_pm,170,116085,,5,0,352.83729102,59.16524275,59.06,0.45,1105.17,113.28,6.9008,0.839,HIP1,1110.960434624024,16.931932,0.00761937,,0
hipparcos2,high_pm,171,33142,,5,0,103.51517977,60.87417356,95.43,2.36,495.89,-989.85,10.9764,1.552,HIP1,1107.1178413339746,10.478885,0.024730168,,0
hipparcos2,high_pm,172,62452,,5,0,191.98842243,9.75251726,119.47,2.69,-1006.76,-460.19,11.3793,1.563,HIP1,1106.9510078138057,8.370302,0.022516113,,0
hipparcos2,high_pm,173,33499,D,15,3,104.44792516,-44.29109702,124.85,2.13,-1103.65,-41.45,10.823,1.636,HIP1,1104.428098610317,8.009612,0.017060474,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,174,103458,,5,0,314.41869972,-44.12700004,45.17,0.46,-515.34,-975.52,6.6408,0.587,HIP1,1103.2744835261985,22.138588,0.010183751,,0
hipparcos2,high_pm,175,26394,,5,0,84.28663594,-80.4716744,54.6,0.21,312.01,1050.38,5.7855,0.6,HIP1,1095.7410207252442,18.31502,0.0038461538,,0
hipparcos2,high_pm,176,46853,,5,0,143.21802163,51.67860217,74.19,0.14,-947.46,-535.6,3.277,0.475,HIP1,1088.36933602523,13.478905,0.0018870467,,0
hipparcos2,high_pm,177,41554,,15,3,127.09521686,35.01725702,50.82,6.27,-1035.41,-329.06,10.7741,1.568,HIP1,1086.441140467352,19.677292,0.12337662,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,178,76832,,5,0,235.3112489,75.99463526,75.13,2.4,776.36,-758.27,12.2723,1.65,HIP1,1085.222669547591,13.310263,0.031944633,,0
hipparcos2,high_pm,179,73005,,5,0,223.79999924,53.67918375,42.76,0.45,-971.06,479.89,7.9055,0.785,HIP1,1083.1675473812904,23.386343,0.010523854,,0
hipparcos2,high_pm,180,98959,,5,0,301.3811957,-67.31925715,56.41,0.44,844.5,-673.62,6.2045,0.648,HIP1,1080.2518939580712,17.727354,0.0078000356,,0
hipparcos2,high_pm,181,106106,,5,0,322.40081566,17.64237588,149.15,1.81,1007.13,377.27,10.2974,1.62,HIP1,1075.4736118566555,6.70466,0.012135434,,0
hipparcos2,high_pm,182,19143,,5,0,61.54702782,32.95288356,27.35,1.75,681.13,-831.74,10.1276,0.964,HIP1,1075.0486056453449,36.563072,0.06398538,,0
hipparcos2,high_pm,183,84223,,5,2,258.23289671,42.33261349,39.64,1.14,-1014.92,-354.05,10.2587,1.28,HIP1,1074.9018601249138,25.227043,0.02875883,,0
hipparcos2,high_pm,184,113296,,5,0,344.14764258,16.55412222,146.09,1.0,-1034.34,-284.09,8.7104,1.507,HIP1,1072.6445654083182,6.8450956,0.0068450957,,0
hipparcos2,high_pm,185,28442,,1,2,90.08252266,-31.03118257,61.0,21.39,-412.68,988.22,7.9975,1.137,HIP1,1070.9264917817657,16.393442,0.35065573,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,186,110468,,7,1,335.64880286,-50.80490413,33.73,1.36,166.61,-1057.88,8.8849,0.833,HIP1,1070.9196919003778,29.6472,0.04032019,hip_solution_type_not_5,1
hipparcos2,high_pm,187,24316,,5,0,78.2674806,-59.64688142,14.72,0.86,936.93,515.24,9.5351,0.503,HIP1,1069.256789784381,67.934784,0.058423914,,0
hipparcos2,high_pm,188,102186,,5,0,310.57793025,-52.69667183,82.31,1.07,82.13,-1065.58,8.9254,1.324,HIP1,1068.7404143663698,12.149193,0.012999636,,0
hipparcos2,high_pm,189,45593,D,15,3,139.38876014,77.24470115,38.9,3.02,-1066.57,2.18,10.1576,1.32,HIP1,1066.5722278870755,25.70694,0.07763496,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,190,42220,,5,0,129.11275643,67.29495258,72.59,1.26,-1064.12,66.38,9.3667,1.417,HIP1,1066.1883880440641,13.776003,0.017357763,,0
hipparcos2,high_pm,191,7170,,5,0,23.11071904,-21.90296687,55.98,1.91,-589.19,-887.83,11.225,1.492,HIP1,1065.5453838293329,17.863523,0.034119327,,0
hipparcos2,high_pm,192,57459,,5,0,176.67702344,-14.01247373,50.02,3.1,714.66,-787.86,11.7166,1.478,HIP1,1063.7021647058916,19.992002,0.061975207,,0
hipparcos2,high_pm,193,56452,,5,0,173.6248034,-32.83334195,104.61,0.37,-671.54,823.85,6.1029,0.811,HIP1,1062.8710147990678,9.559316,0.0035369468,,0
hipparcos2,high_pm,194,5353,,1,2,17.1075206,63.51587535,16.02,2.75,1047.27,-90.13,11.7033,0.88,HIP1,1051.1412225766812,62.42197,0.17166042,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,195,85523,,5,0,262.16440394,-46.8930516,220.24,1.42,571.26,-880.83,9.4032,1.553,HIP1,1049.8568838179801,4.540501,0.0064475113,,0
hipparcos2,high_pm,196,106147,,5,0,322.50894513,-12.5094367,54.33,1.18,1016.35,-260.96,9.1845,1.261,HIP1,1049.3176087820123,18.406036,0.021719122,,0
hipparcos2,high_pm,197,84862,,5,0,260.16447307,32.47027235,69.8,0.25,135.55,-1040.49,5.5089,0.619,HIP1,1049.2822511602872,14.326647,0.0035816617,,0
hipparcos2,high_pm,198,102235,G,5,2,310.73658288,-18.91627037,55.72,2.38,597.94,-860.12,10.7872,1.45,HIP1,1047.5393348223254,17.946877,0.042713568,hip_component_flag,1
hipparcos2,high_pm,199,43790,,5,0,133.78164809,1.54904629,50.52,1.9,44.83,-1044.6,10.0455,1.372,HIP1,1045.561518467469,19.79414,0.037608866,,0
hipparcos2,high_pm,200,61874,,5,0,190.19549251,-43.56806141,128.52,3.9,-781.58,693.43,12.2772,1.75,HIP1,1044.8504492509921,7.78089,0.030345472,,0
hipparcos2,high_pm,201,34603,,5,0,107.5090032,38.53176593,158.87,3.35,-437.44,-947.44,11.4181,1.7,HIP1,1043.5498585118012,6.2944546,0.021086423,,0
hipparcos2,high_pm,202,84720,,15,3,259.76230954,-46.63650014,113.61,0.69,1037.56,108.99,5.6072,0.764,HIP1,1043.268696789087,8.802042,0.0060734088,hip_solution_type_not_5,1
hipparcos2,high_pm,203,1295,,1,2,4.05910755,19.86228896,61.32,13.14,714.68,-757.74,11.8615,1.485,HIP1,1041.6032882052552,16.307894,0.21428572,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,204,72688,,5,0,222.92112314,-24.30308343,58.73,0.68,-944.43,-431.3,7.9471,1.036,HIP1,1038.2522404984252,17.027073,0.01157841,,0
hipparcos2,high_pm,205,107711,,1,2,327.29637345,-41.55787337,48.9,28.18,924.97,-467.51,11.5223,1.57,HIP1,1036.404892404508,20.449898,0.5762781,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,206,4473,,5,0,14.32691434,-62.24590701,50.87,0.98,1028.4,128.26,9.5953,1.299,HIP1,1036.3673034209446,19.657951,0.019264793,,0
hipparcos2,high_pm,207,61629,,5,0,189.47165256,-52.00155011,103.18,2.31,-1032.41,30.39,10.6769,1.47,HIP1,1032.8571828670217,9.691801,0.02238806,,0
hipparcos2,high_pm,208,2743,,5,0,8.75687789,-63.69382807,34.2,0.75,881.89,-535.32,8.6934,0.854,HIP1,1031.6479411601615,29.239765,0.021929825,,0
hipparcos2,high_pm,209,40693,,5,0,124.59908453,-12.62976955,80.04,0.35,278.99,-987.59,6.0937,0.754,HIP1,1026.2404339140026,12.493753,0.0043728133,,0
hipparcos2,high_pm,210,57450,,5,0,176.64982906,50.88317794,12.85,1.33,-870.07,-543.76,10.0205,0.582,HIP1,1026.0101083810043,77.82101,0.103501946,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,211,55625,,5,0,170.93819298,8.56301649,46.81,2.39,-1003.9,194.69,11.2303,1.482,HIP1,1022.6042274995738,21.362955,0.051057465,,0
hipparcos2,high_pm,212,68469,,5,0,210.26529165,-2.65632094,99.72,1.57,-823.47,598.19,9.7639,1.461,HIP1,1017.8084873884675,10.028078,0.015744084,,0
hipparcos2,high_pm,213,59750,,75,4,183.79391173,-10.30993945,44.74,0.81,31.19,-1011.82,6.2143,0.47,HIP1,1012.3006117255882,22.351362,0.018104604,hip_solution_type_not_5,1
hipparcos2,high_pm,214,55955,,5,0,172.00066998,-9.18029727,39.2,5.09,537.4,-851.65,12.4888,1.4,HIP1,1007.0285410553169,25.510204,0.12984695,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,215,14445,,5,0,46.61045749,1.96742323,68.94,1.98,388.59,-924.9,9.1705,1.358,HIP1,1003.2159279536983,14.505366,0.028720627,,0
hipparcos2,high_pm,216,14286,,5,0,46.0364545,61.70751596,41.27,0.58,720.57,-695.55,6.777,0.634,HIP1,1001.5043321923275,24.230677,0.014053792,,0
hipparcos2,high_pm,217,47981,,5,0,146.7011467,76.04634861,61.68,1.42,87.27,-997.6,10.71,1.382,HIP1,1001.4099125233383,16.212711,0.023022048,,0
hipparcos2,high_pm,218,47103,,5,0,144.00645893,-21.65839249,110.82,1.92,136.67,-989.13,10.9444,1.572,HIP1,998.5273385341035,9.023642,0.017325392,,0
hipparcos2,high_pm,219,10449,,5,0,33.66549252,-1.20122836,15.87,1.23,994.75,-79.73,9.2042,0.582,HIP1,997.9400960979572,63.011974,0.077504724,,0
hipparcos2,high_pm,220,84988,,5,0,260.56190131,-75.34753357,35.67,0.5,-957.22,-253.25,7.1311,0.607,HIP1,990.1543773068925,28.034765,0.014017383,,0
hipparcos2,high_pm,221,3170,,5,0,10.10273302,-59.45568119,40.07,0.34,883.19,443.32,6.0187,0.564,HIP1,988.2090864285757,24.956327,0.008485151,,0
hipparcos2,high_pm,222,94223,X,15,3,287.71919902,-48.07809887,112.12,47.72,-944.31,-274.0,10.4167,0.0,HIP1,983.2585499755392,8.919015,0.4256154,parallax_frac_error_gt_0p1;hip_solution_type_not_5;hip_component_flag,3
hipparcos2,high_pm,223,110893,,15,3,337.00174035,57.69701976,249.94,1.87,-865.47,-461.53,9.5728,1.613,HIP1,980.8405893925883,4.0009604,0.0074817957,hip_solution_type_not_5,1
hipparcos2,high_pm,224,16537,P,5,0,53.23509022,-9.45830604,310.94,0.16,-975.17,19.49,3.8652,0.881,HIP1,975.3647466460944,3.2160544,0.0005145687,hip_component_flag,1
hipparcos2,high_pm,225,109821,,5,0,333.65920565,-41.3797432,45.35,0.37,571.11,-789.84,6.3521,0.648,HIP1,974.6865433050772,22.050718,0.008158766,,0
hipparcos2,high_pm,226,12749,,5,0,40.97021933,-8.82753979,36.41,4.51,616.01,-753.49,12.0269,1.46,HIP1,973.2499679938346,27.464983,0.12386708,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,227,88601,W,17,3,271.3633862,2.50243905,196.72,0.83,124.16,-962.82,4.1502,0.86,HIP1,970.7924896701663,5.0833673,0.004219195,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,228,2201,G,5,2,6.95739199,-6.48384292,21.4,3.18,281.36,-928.32,11.7037,1.229,HIP1,970.0213770840311,46.728973,0.14859813,parallax_frac_error_gt_0p1;hip_component_flag,2
hipparcos2,high_pm,229,57901,,5,0,178.1361591,27.51512681,10.48,4.0,-900.55,-352.54,12.4657,0.926,HIP1,967.0960418179778,95.41985,0.38167942,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,230,59198,,5,0,182.09485457,-0.4824133,38.28,2.64,-961.74,-89.16,11.3301,1.409,HIP1,965.8640345307408,26.123302,0.068965524,,0
hipparcos2,high_pm,231,95447,,5,0,291.24070987,11.94285123,65.89,0.26,721.02,642.49,5.309,0.761,HIP1,965.7449148196432,15.17681,0.0039459704,,0
hipparcos2,high_pm,232,41661,,5,0,127.41873096,-1.744524,11.15,3.6,397.59,-878.85,12.0827,0.92,HIP1,964.6010214591316,89.686104,0.32286996,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,233,32560,,5,0,101.90899369,37.51813262,63.53,3.55,-224.14,-937.72,12.0918,-0.098,HIP1,964.1356429465721,15.740595,0.055879112,,0
hipparcos2,high_pm,234,86431,,5,0,264.9051541,37.18574605,18.07,0.66,-497.87,-820.47,8.5115,0.576,HIP1,959.7111845758598,55.340343,0.036524627,,0
hipparcos2,high_pm,235,72726,,5,0,223.037893,71.66346783,21.71,1.56,-867.53,-407.99,10.9768,1.592,HIP1,958.6783303068866,46.061726,0.07185629,,0
hipparcos2,high_pm,236,1242,,1,2,3.86527706,-16.13230909,200.53,9.41,731.83,-607.73,11.4323,1.75,HIP1,951.2680493951219,4.986785,0.046925645,hip_solution_type_not_5,1
hipparcos2,high_pm,237,117159,,5,0,356.28874761,29.5618807,34.98,1.0,948.51,-3.89,8.5364,0.859,HIP1,948.5179767405571,28.587765,0.028587764,,0
hipparcos2,high_pm,238,51317,,5,0,157.23292955,0.84277777,141.5,2.22,-603.75,-728.94,9.6702,1.507,HIP1,946.5028188547566,7.0671377,0.015689047,,0
hipparcos2,high_pm,239,71469,,75,4,219.25123277,-12.30623567,31.08,0.83,-868.62,364.52,6.2977,0.464,HIP1,942.0061224854114,32.175034,0.026705276,hip_solution_type_not_5,1
hipparcos2,high_pm,240,12781,,5,5,41.06229415,25.52424869,133.16,2.26,863.9,-364.16,10.5886,1.53,HIP1,937.5157148549564,7.5097623,0.016972063,,0
hipparcos2,high_pm,241,54227,,5,0,166.42822397,10.23765495,50.9,4.58,620.51,-699.5,12.3991,1.572,HIP1,935.0577041552035,19.646364,0.08998035,,0
hipparcos2,high_pm,242,29316,,15,3,92.7281939,10.32031949,91.65,3.5,62.96,-932.06,10.4415,1.45,HIP1,934.1840317624788,10.911075,0.03818876,hip_solution_type_not_5,1
hipparcos2,high_pm,243,30920,,5,1,97.34581159,-2.81247675,242.32,3.12,705.28,-611.92,10.9841,1.69,HIP1,933.7376316717667,4.1267743,0.0128755355,,0
hipparcos2,high_pm,244,69972,,5,0,214.77231357,-59.37706781,84.76,0.69,-454.35,-809.49,6.8014,1.016,HIP1,928.2822752805313,11.7980175,0.008140632,,0
hipparcos2,high_pm,245,10395,,5,2,33.47126609,-32.03994919,79.68,1.69,758.46,-534.27,10.3649,1.479,HIP1,927.7424235745609,12.5502,0.02120984,,0
hipparcos2,high_pm,246,72237,,5,0,221.5972852,16.49893945,58.0,1.01,-109.46,-918.88,9.3476,1.261,HIP1,925.3766508833038,17.241379,0.017413793,,0
hipparcos2,high_pm,247,61792,,15,3,189.97286013,-77.84412809,37.93,1.87,-853.21,355.53,9.177,1.154,HIP1,924.3207695383676,26.364355,0.049301345,hip_solution_type_not_5,1
hipparcos2,high_pm,248,54677,,75,4,167.88625224,-14.98993483,46.36,1.31,697.99,-597.65,9.1467,1.203,HIP1,918.8991036016957,21.570318,0.028257117,hip_solution_type_not_5,1
hipparcos2,high_pm,249,54532,,5,0,167.38273493,-24.59755826,93.0,1.69,-796.18,-446.82,10.4732,1.529,HIP1,912.989980667915,10.752688,0.018172044,,0
hipparcos2,high_pm,250,107522,,55,3,326.64868217,-57.70118179,53.68,1.4,89.83,-905.76,8.8709,1.322,HIP1,910.2036071670997,18.628912,0.026080476,hip_solution_type_not_5,1
hipparcos2,high_pm,251,28671,,55,3,90.81020915,19.36225818,16.81,2.04,664.05,-622.42,9.4093,0.646,HIP1,910.1478225541167,59.488403,0.12135634,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,252,104659,,5,0,317.99627863,17.72993306,29.1,0.64,-122.95,-899.21,7.4849,0.525,HIP1,907.5766229911391,34.36426,0.021993127,,0
hipparcos2,high_pm,253,95187,,1,2,290.46189814,28.66554728,44.6,3.43,867.45,262.36,11.5312,1.42,HIP1,906.2572880258674,22.421526,0.07690583,hip_solution_type_not_5,1
hipparcos2,high_pm,254,36338,,5,0,112.18826004,-3.29622691,81.38,2.49,438.1,-792.41,11.4781,1.486,HIP1,905.4530457732195,12.288032,0.030597199,,0
hipparcos2,high_pm,255,113576,,5,0,345.06954991,-22.52448779,121.69,0.69,-903.28,57.52,7.971,1.379,HIP1,905.109556241674,8.217602,0.005670145,,0
hipparcos2,high_pm,256,42267,G,5,2,129.28347615,15.1314869,52.74,3.69,-121.54,-894.53,11.7981,1.563,HIP1,902.7490750479892,18.96094,0.06996587,hip_component_flag,1
hipparcos2,high_pm,257,473,P,15,3,1.41782131,45.81245486,88.44,1.56,887.48,-152.02,8.2899,1.41,HIP1,900.4059255691291,11.3071,0.017639076,hip_solution_type_not_5;hip_component_flag,2
hipparcos2,high_pm,258,112800,,5,0,342.6546071,34.85529113,57.08,2.68,840.63,317.29,11.7913,1.523,HIP1,898.516411091083,17.51927,0.046951648,,0
hipparcos2,high_pm,259,108569,,5,0,329.890321,-59.75250902,83.43,1.77,888.07,-125.56,9.7934,1.479,HIP1,896.9022457882464,11.986096,0.02121539,,0
hipparcos2,high_pm,260,71979,,5,0,220.82707054,5.82770981,12.86,2.76,-896.76,0.13,10.5704,0.714,HIP1,896.760009422811,77.7605,0.21461898,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,261,65982,,55,3,202.91848519,-2.31804543,32.57,2.01,-854.53,269.8,7.4632,0.781,HIP1,896.1102392563093,30.703102,0.061713234,hip_solution_type_not_5,1
hipparcos2,high_pm,262,100923,G,5,2,306.92412557,-27.74557581,67.38,3.01,-196.13,-873.35,11.4395,1.504,HIP1,895.1017815868763,14.8412,0.044672012,hip_component_flag,1
hipparcos2,high_pm,263,43510,,5,0,132.93476788,18.12510533,54.53,3.6,-893.23,-56.79,11.595,1.481,HIP1,895.0334837311954,18.33853,0.06601871,,0
hipparcos2,high_pm,264,117254,P,5,0,356.63622308,-41.57979745,12.8,0.52,255.21,-857.38,7.4057,0.232,HIP1,894.5572136537719,78.125,0.040625,hip_component_flag,1
hipparcos2,high_pm,265,13716,P,95,3,44.14346255,55.44266938,-41.3,32.53,784.65,-426.56,11.0857,1.384,HIP1,893.100809595423,,0.7876513,parallax_frac_error_gt_0p1;non_positive_parallax;hip_solution_type_not_5;hip_component_flag,4
hipparcos2,high_pm,266,41689,,5,0,127.4819771,61.72749902,50.67,1.83,530.55,-716.52,10.3985,1.345,HIP1,891.5627924605199,19.735544,0.03611605,,0
hipparcos2,high_pm,267,89962,,5,0,275.32883536,-2.89712199,53.93,0.18,-547.75,-701.42,3.3995,0.941,HIP1,889.9550993729964,18.542555,0.00333766,,0
hipparcos2,high_pm,268,31300,,5,0,98.46009436,-58.53039361,60.77,1.94,-400.13,794.86,11.6409,1.5,HIP1,889.8912498165155,16.455488,0.031923648,,0
hipparcos2,high_pm,269,57544,,5,0,176.91318963,78.68999307,186.86,1.7,743.61,481.4,10.7849,1.572,HIP1,885.8339528941076,5.3516,0.0090977205,,0
hipparcos2,high_pm,270,51248,,5,0,157.01587849,48.7870441,43.65,0.43,80.51,-880.38,6.5553,0.61,HIP1,884.0536208285106,22.909506,0.009851088,,0
hipparcos2,high_pm,271,80043,,5,0,245.07634666,-48.22389408,38.54,1.19,-402.42,-786.22,9.0483,0.941,HIP1,883.2234965171613,25.947067,0.03087701,,0
hipparcos2,high_pm,272,428,G,5,0,1.29233673,45.78693444,88.88,1.42,870.19,-150.45,9.9952,1.472,HIP1,883.1001294304061,11.251125,0.015976598,hip_component_flag,1
hipparcos2,high_pm,273,19884,,5,0,63.98389895,-53.31077104,76.66,0.48,784.67,396.69,7.7655,1.115,HIP1,879.2439735363558,13.044612,0.0062614135,,0
hipparcos2,high_pm,274,61563,,5,0,189.21260333,-76.9546852,27.57,1.62,-872.38,-89.49,11.0747,1.306,HIP1,876.957994718105,36.27131,0.05875952,,0
hipparcos2,high_pm,275,65012,,95,3,199.89346224,35.10895394,64.06,11.6,387.46,-785.25,11.8995,1.47,HIP1,875.6385179399088,15.610366,0.18108025,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,276,100490,,5,0,305.67127801,-58.28460332,51.58,1.92,758.26,-435.55,10.6876,1.455,HIP1,874.4495583508519,19.38736,0.037223727,,0
hipparcos2,high_pm,277,84790,,5,0,259.96871078,41.71582155,80.77,1.66,285.4,-825.23,11.4233,1.56,HIP1,873.1882459699054,12.380835,0.020552186,,0
hipparcos2,high_pm,278,8051,,5,0,25.83510896,4.32351525,87.62,2.0,-418.45,-763.81,10.9556,1.525,HIP1,870.9225675110273,11.412919,0.022825839,,0
hipparcos2,high_pm,279,40671,,5,0,124.54571475,30.60281742,44.07,1.21,-284.48,-822.67,8.9509,1.137,HIP1,870.4681495034727,22.691174,0.02745632,,0
hipparcos2,high_pm,280,53169,,5,0,163.15212897,-2.109181,24.55,1.69,-401.62,-770.72,9.9135,1.048,HIP1,869.0845429531007,40.7332,0.06883911,,0
hipparcos2,high_pm,281,65011,,95,3,199.88881473,35.11204768,75.38,1.54,387.77,-777.74,9.5586,1.47,HIP1,869.0483763864933,13.266119,0.020429822,hip_solution_type_not_5,1
hipparcos2,high_pm,282,37182,,5,2,114.59562999,36.69495886,20.28,4.27,82.36,-863.1,10.2952,0.86,HIP1,867.0206338951801,49.30966,0.21055226,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,283,101955,,15,3,309.90501708,4.97185349,59.8,3.42,863.38,76.29,7.9818,1.241,HIP1,866.7440155547657,16.722408,0.057190638,hip_solution_type_not_5,1
hipparcos2,high_pm,284,15332,,5,0,49.43638243,25.25264627,46.29,2.98,784.13,-365.36,11.877,1.46,HIP1,865.0709719439209,21.602938,0.06437676,,0
hipparcos2,high_pm,285,88010,,15,3,269.66135984,-13.09534049,14.72,2.12,-459.92,-731.1,9.751,0.616,HIP1,863.7323754497107,67.934784,0.14402173,parallax_frac_error_gt_0p1;hip_solution_type_not_5,2
hipparcos2,high_pm,286,83389,,5,0,255.65124166,47.07980409,53.8,0.32,123.27,853.63,6.907,0.728,HIP1,862.4845910507619,18.58736,0.0059479554,,0
hipparcos2,high_pm,287,98767,,5,0,300.9039402,29.89807936,63.06,0.34,683.94,-524.7,5.8775,0.749,HIP1,862.0232094323216,15.857913,0.0053916904,,0
hipparcos2,high_pm,288,48152,,5,0,147.23280824,13.74613875,13.74,0.78,373.05,-774.38,8.4202,0.399,HIP1,859.5526085702957,72.780205,0.05676856,,0
hipparcos2,high_pm,289,71748,,5,0,220.13994822,31.48176224,17.52,3.08,117.18,-850.93,11.8546,1.184,HIP1,858.9604282503356,57.077625,0.17579907,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,290,47307,,5,0,144.60049813,2.67863796,32.56,3.52,-335.16,-790.18,12.017,1.412,HIP1,858.322001349144,30.71253,0.1081081,parallax_frac_error_gt_0p1,1
hipparcos2,high_pm,291,110035,,5,1,334.31096773,12.89825129,32.22,0.52,851.9,98.82,7.1695,0.606,HIP1,857.6123847053516,31.036621,0.016139043,,0
hipparcos2,high_pm,292,45908,,5,0,140.41079361,-60.28239495,95.58,0.91,-837.79,180.67,9.5344,1.472,HIP1,857.049434396873,10.46244,0.00952082,,0
hipparcos2,high_pm,293,66413,,5,0,204.23808799,7.76795954,28.95,1.52,-776.34,-361.05,10.1097,1.067,HIP1,856.1897558952688,34.542313,0.052504316,,0
hipparcos2,high_pm,294,14594,,5,0,47.1071874,26.33296064,24.92,0.91,-207.97,-830.01,8.1501,0.486,HIP1,855.6682306828973,40.12841,0.036516856,,0
