source_id,original_ext_source_id,angular_distance,score,xm_flag
1575287046603605888,59774,0.005324063,16.427844306227637,8
491805851686912000,16404,0.0027915798,13.671488580872976,8
219057458247921536,18915,0.004557583,8.743366594904868,8
114207651462714880,12781,0.0047897603,15.003994126044962,8
285049252792128512,23522,0.004173242,15.104209260167037,8
1876331990259358976,112440,0.011466124,14.136843911101291,8
1614731957531452544,75458,0.007948959,15.192796985623165,8
386655019234959872,428,0.0014880238,17.30616070564574,8
1006142960069707648,29919,0.0020668062,16.246096657203744,8
66526127137440128,17847,0.019823568,11.783816883779258,8
1214160733157163008,75187,0.002888627,16.451362669245924,8
1642642957122493824,79762,0.0053853034,12.642920103382632,8
772430527947893632,57050,0.0038230675,17.286055709546222,8
523433578540463488,5247,0.00062813994,17.267100854061837,8
1669449084967071872,71898,0.05196071,10.519064889485072,72
1193030490492925824,78072,0.006556769,14.915737284510337,8
205499655242974464,23416,0.01570678,8.453517309133778,8
1014058103758571520,44127,0.02872341,10.63830461282571,8
939307084189685248,33018,0.005861239,14.907920346360626,8
272855565763652480,21553,0.0010500392,16.862275817136133,8
1297565458994346240,80816,0.01036532,13.010825847612772,8
1790202365373760256,105502,0.0074326717,11.07811903869188,8
1352588216303348608,81833,0.0061446303,16.103892849685593,8
1049765396704695936,48319,0.008409774,15.494778141482016,8
1339952869195300608,84380,0.0037055437,16.11391605722643,8
1471777269618346240,66459,0.0015257113,19.127782680964316,8
1517698716348324992,63125,0.022353413,12.519149058718073,8
533621859441169920,4856,0.0023746884,14.815091585078031,8
1061909811871141504,56211,0.007243982,15.719323452241206,8
823773494718931968,49908,0.0048467387,11.011044774156039,72
798068905726303232,47080,0.037513975,10.985379163621557,72
326173044957518080,10644,0.006047546,14.662786784533733,8
1222646935698492160,76267,0.047960453,11.438139502873193,8
235423517026072960,15234,0.00493387,12.323328783371915,8
1784473016438653056,106106,0.003172192,16.221583204461908,8
1713631344821548544,70692,0.018012632,10.736189065024787,72
1872046609345556480,104214,0.12719344,6.712362244352425,72
1625209684868707328,80331,0.01627111,14.432402443122959,8
746572522723948672,49066,0.0041381093,17.50379254978589,8
1220404653534258816,78159,0.007863987,5.881160173957862,8
145421309108301184,20917,0.0024875335,15.860311848192449,8
873035017257455104,36046,0.0038598569,15.728908531990268,8
1642641410934267008,79755,0.0011941448,18.98884740462249,8
424422281584852352,4012,0.00048416742,16.439611405788767,8
1041808368494264576,41704,0.006090742,14.473467931329782,8
522863309964987520,4872,0.0013694282,16.20796892788666,8
1314438839310796800,82003,0.001834194,16.999964038946217,8
1459043241342371328,67665,0.007435912,14.383284870527202,8
892348694913501952,36850,0.8372706,3.3848510920900305,16
65271996684817280,17499,0.0075601973,14.580933675792767,8
1823067317695766784,98337,0.00808102,11.633402902518686,8
1144716265942885888,47193,0.0037742793,16.044285814366408,8
922225002820369152,38956,0.0009827216,17.483455374390832,8
1381119031215320576,80704,0.029476019,3.5701092851641283,8
436648129327098496,14632,0.004893461,14.428065590337075,8
222749343414443648,16209,0.004952099,12.465500940965022,8
778947814402602752,54211,0.04740126,11.115174857019982,72
1470462322431834880,66906,0.004118761,17.10765443509145,8
1833199729671740800,98792,0.0015362807,12.620295987763145,8
48026706558487040,20889,0.00963506,13.570456785829418,8
1129149723913123456,57544,0.015084269,10.533029213154975,72
946632924007399936,34603,0.007148779,13.861219549515868,8
201261278441958656,23767,0.023683364,9.473498958826012,8
1505343882144388864,69038,0.010227878,13.605037795509835,8
196944217825405184,28404,0.0031988174,14.727621484972094,8
231113736385994624,17666,0.018518006,8.795029983061774,72
168726523212358272,18246,0.026458673,10.723019451114538,8
438829629114680704,12777,0.0055530216,14.499995569415523,8
622052899598187392,49583,0.0075206812,15.809326094855075,8
1148730170578687744,36547,0.007325226,15.275979679250414,8
418551920284673408,3179,0.033755917,1.1851283899482328,8
1421593566062037120,87585,0.006967801,14.855390128576946,8
418001477279154304,2920,0.0076297414,13.882655914006529,8
872128538640246144,36962,0.0077883154,14.89469474853912,8
583588100209595776,43813,0.013680879,13.08140054813156,8
1284537517514584704,71053,0.0070510413,15.973636491193027,8
510204838759030144,6686,0.010726951,10.670757665005532,8
1064092789129355136,46733,0.0038273192,16.28802320712079,8
385334230892516480,1475,0.029472023,9.441315297881502,72
762815470562110464,54035,0.10223267,10.660049028789611,72
1561883759343666304,66738,0.003313761,17.202420032666197,8
1279798794197267072,72105,0.009150489,14.990072976240743,8
1254695603704323712,70529,0.0001457349,19.93774543108884,8
1812371096773414144,101810,0.004960895,13.535151783880314,8
512167948043650816,8362,0.00279659,13.739523201198264,8
1431783457574556672,82257,0.004135494,16.404227285346877,8
1349047857580994560,86776,0.0014961264,18.061643754388108,8
876370076542359936,39157,0.0012082959,19.11565217118877,8
699870869414974336,45058,0.014105266,14.523536593082698,8
96331172942614528,7981,0.004029675,16.87450541654616,8
66714384142368256,17702,1.2112398,0.01693546588147914,16
1197588859547184640,77450,0.0110866735,10.206787799673013,8
1237090738916392704,72659,0.47370374,0.37769539315694345,72
757565233820538752,55219,0.002089773,17.507956398954125,8
1939115478598580352,116584,0.002044662,15.886997954463213,8
3232262786334597888,22797,0.018862218,9.886422272848591,8
3168265196643846400,35350,0.00685159,13.732721052825076,8
3312052249215275904,20205,0.007341819,15.145247109967139,8
3209938366665770752,25878,0.0048579318,9.904289271823444,72
3296627028792695168,22667,0.031333648,2.151851594247693,8
3184351876391975808,21556,0.0018659903,18.350090413949378,8
2067518817314952576,100453,0.0728894,7.220324625888758,16
2154880616774131840,91768,0.06706487,9.527944594458836,72
3704342295607157120,63090,0.0033027125,15.928632579077226,8
2832827391830929920,112120,0.0035619126,16.92312506219886,8
2965792913525710976,27654,0.012001574,11.113039856846331,8
2090687795056051328,92420,0.008640892,13.27438230050442,8
2644439955745152512,116317,0.0038939707,16.41960790360447,8
2713996126469641984,114347,0.08509964,9.143328357416639,16
2952868119987647744,33160,0.004883169,14.217806769720125,8
2272185759996420992,106032,0.20841298,6.951416335062687,16
2136270970154631168,95853,0.006625261,14.234440900322829,8
2195886971653527168,103096,0.0016011773,15.858026745869438,8
2211820991085587584,112724,0.008161047,13.08154986704576,8
3287731945364911232,22549,0.01124492,14.32879675506213,8
3211461469444773376,23311,0.0024859116,7.20393220574629,8
2939555954755196160,31592,0.0049365903,14.335499494187687,8
2940856402123426176,29295,0.10519264,8.697338983691173,72
2255173119658513408,94376,0.012347519,11.952236119207836,8
2202630001603369856,107259,0.012130635,11.35332499708346,8
2090085056523454464,91699,0.003274209,15.049744710594025,8
3400796031719045632,25945,0.009599588,10.7566713536656,8
3738099879558957952,65859,0.004385897,11.019791727578955,72
2442861747380543104,154,0.0059164353,16.509667832948782,8
2887731882922767744,27628,0.004801301,15.288118115078847,8
2009481748875806976,114622,0.0050941776,4.70069799662152,8
2552928187080872832,3829,0.006327549,16.027230779109523,8
2793343001564046976,2219,0.009216071,14.19764090764836,8
2627117287488522240,109388,0.006330627,11.584327937611826,8
3557567320183657472,52943,0.0032463875,15.980796526332933,8
3487062064765702272,58345,0.0047431733,10.11343732823707,72
2739689239311660672,117473,0.008082805,11.087585544294589,72
2804918316384272128,3693,0.011429688,6.426685124303249,8
3741297293732404352,67155,0.0056582037,11.13849609187872,72
2429978803998630400,1562,0.0022066657,17.566005263085092,8
2680356911816018048,109074,0.009142671,14.784590321333487,8
2610370969483589888,112961,0.014789644,12.661955121882015,8
2995725777563537792,28103,0.0021388112,16.224003031972053,8
2911981886751531648,29052,0.0023925274,16.828423721004146,8
2392584791494639744,115438,0.005585096,16.144127940194227,8
2251191616254289152,97433,0.009183891,14.42903727919392,8
2824770686019003904,116132,0.27801415,6.700179881200532,72
3098404220680931968,40526,0.010600977,13.959510628386665,8
3089711447388931584,40501,0.0017791535,17.138346445568242,8
2261614264931057664,96100,0.0027586466,16.592927317228895,8
1971163631220899968,106481,0.0054795584,13.206419986388616,8
3366754155291545344,34088,0.011498495,11.6746333737005,8
